Year,Quarter,1. Interest and similar receipts,2. Interest and similar payments,3. Fees and commission income received,"4. Net receipts from dealing of foreign currrencies, gold",5. Net receipts from dealing of securities,6. Other operating income,7. Payments to employees and other operating expenses,8. Corporate income tax paid during the year,9. Cash flow from operating activities before changes in operating assets and liabilities,10. Increase/decrease in compulsory reserves with the SBV,11. Increase/decrease in placements with and loans to other credit institutions,12. Increase/decrease in trading securities,13. Increase/decrease in derivatives and other financial assets,14. Increase/decrease in loans and advances to customers,15. Increase/decrease in interest receivable,16. Increase/decrease in provision for loan losses,17. Increase/decrease in other operating assets,18. Increase/decrease in borrowings from the State and SBV,19. Increase/decrease in placments and borrowings from other credit institutions,20. Increase/decrease in deposits from customers,21. Increase/decrease in derivatives and other financial liabilities,"22. Increase/decrease in funds received from Gov, international and other institutions",23. Increase/decrease in valuable papers issued,24. Increase/decrease in accrued interest expenses,25. Increase/decrease in other operating liabilities,26. Net Cash Flows from Operating Activities before BIT,27. Business Income Tax Paid,28. Payment from reserves,29. Bad Debt Recoveries,NET CASH FLOWS FROM OPERATING ACTIVITIES,1. Purchase of fixed assets,2. Proceeds from disposal of fixed assets,3. Payments on disposal of fixed assets,4. Purchases of investment properties,5. Proceeds from disposal of investment properties,6. Payments on disposal of investment properties,7. Cash paid for investments in other entities,8. Proceeds from disposal of investment in other entities and other LT investments,9. Dividend income,NET CASH FLOWS FROM INVESTING ACTIVITIES,1. Increase in charter captial,2. Proceeds from issuance of convertible bonds,3. Payments for redemption of convertible bonds,4. Dividend paid,5. Purchase of treasury shares,6. Proceeds from selling of treasury shares,NET CASH FLOWS FROM FINANCING ACTIVITIES,Net Increase/Decrease in cash and cash equivalents,Cash and Cash Equivalents at beginning of the period,Foreign Exchange Differences Adjustment,CASH AND CASH EQUIVALENTS AT THE END OF PERIOD
2014,4,10707358562090,-4981449601870,-301948097329,454301159720,0,-107349381600,-1104184669971,-591250071379,4835135826640,0,-2245930574267,-13088181783689,74760242303,-33352827499839,0,-2712423440246,3675687923486,1499798796009,25662545567643,36972777112001,-143527380727,-7810258820489,-5237998587614,0,-1383610424148,6745946957063,0,-481452913,0,6745465504150,-227107657222,812091373,-1982465875,0,0,0,0,116237915800,15529357912,-96510758012,0,0,0,-3448678265,0,0,-3448678265,6645506067873,43386439944055,0,50031946011928
2015,1,10568991000000,-6736414000000,456060000000,-21922000000,0,-111591000000,-2376844000000,-375175000000,1737104000000,0,-314755000000,-10121941000000,-156532000000,-19481647000000,0,0,-804131000000,643824000000,1800262000000,17159776000000,0,-4041995000000,-4614280000000,0,-533203000000,-18727518000000,0,0,0,-18727518000000,-424367000000,94000000,-7000000,0,0,0,0,199964000000,29002000000,-195314000000,0,0,0,0,0,0,0,-18922832000000,50202708000000,0,31279876000000
2015,2,11817247000000,-6669774000000,591988000000,-49349000000,0,44844000000,-2333827000000,-316475000000,4026840000000,0,10413570000000,11198774000000,68289000000,-23671277000000,0,-1482187000000,3813991000000,3536052000000,-21005333000000,36820742000000,0,3157978000000,-424838000000,0,2143835000000,28596436000000,0,-160000000,0,28596276000000,-189345000000,4056000000,-23000000,0,0,0,-393721000000,16320000000,172411000000,-390302000000,0,0,0,-121562000000,0,0,-121562000000,28084412000000,31279876000000,1477340000000,60841628000000
2015,3,12394450000000,-7294777000000,561329000000,-42922000000,0,-113645000000,-2315448000000,-219635000000,3503966000000,0,-5034629000000,-14837971000000,30052000000,-32049492000000,0,-1263536000000,1670699000000,1085356000000,7188909000000,13805835000000,0,-1383075000000,36972843000000,0,114401000000,9803358000000,0,-193000000,0,9803165000000,-296397000000,10175000000,98000000,0,0,0,0,17100000000,99650000000,-169374000000,127741000000,0,0,-2762217000000,0,0,-2634476000000,6999315000000,60841628000000,0,67840943000000
2015,4,13408462000000,-7233498000000,726026000000,192125000000,0,-136836000000,-2850754000000,-822957000000,4101250000000,0,-13702325000000,-14109656000000,-12502000000,-48154166000000,0,-2191100000000,734562000000,26144457000000,-1481685000000,22863633000000,0,2117073000000,13531485000000,0,-1485802000000,-11644776000000,0,-161000000,0,-11644937000000,-269708000000,8062000000,2275000000,0,0,0,1000000,52937000000,9190000000,-197243000000,0,0,0,-59375000000,0,0,-59375000000,-11901555000000,67840943000000,0,55939388000000
2016,1,13905780000000,-8078294000000,501864000000,172732000000,0,-23287000000,-3149180000000,-212034000000,3466538000000,0,426751000000,-1822757000000,46670000000,-25306041000000,0,-402086000000,-821800000000,-27095336000000,6758518000000,50137974000000,0,-5005682000000,-19174721000000,0,-200306000000,-18992278000000,0,-83000000,0,-18992361000000,-502813000000,1348000000,-472000000,0,0,0,0,1683071000000,2980000000,1184114000000,0,0,0,0,0,0,0,-17808247000000,55968854000000,0,38160607000000
2016,2,15070012000000,-8554620000000,652665000000,128454000000,0,-111272000000,-3254469000000,-390032000000,4080853000000,0,-1995420000000,-17392453000000,-22893000000,-33882589000000,0,-309097000000,-520145000000,1980878000000,-9782940000000,95465374000000,0,-12018124000000,-5589391000000,0,729012000000,20743065000000,0,0,0,20743065000000,-506884000000,1946000000,-150000000,0,0,0,0,67772000000,140612000000,-296704000000,0,0,0,-9845000000,0,0,-9845000000,20436516000000,38160607000000,0,58597123000000
2016,3,15775175000000,-9627900000000,568044000000,159175000000,0,-129721000000,-2425063000000,-226751000000,4743773000000,0,-4596107000000,-4635716000000,339000000,-17588821000000,0,-95992000000,276875000000,1068413000000,1944562000000,24760542000000,0,-6835378000000,-3497722000000,0,269293000000,-4185939000000,0,-167000000,0,-4186106000000,-460718000000,2885000000,-293000000,0,0,0,-60800000000,-818872000000,187498000000,-1150300000000,0,0,0,-16000000,0,0,-16000000,-5336422000000,58597123000000,0,53260701000000
2016,4,18165480000000,-8995632000000,781816000000,260215000000,0,-691466000000,-3560412000000,-814422000000,6295628000000,0,2324019000000,-3544372000000,181086000000,-48485481000000,0,-1822563000000,2540723000000,53443000000,13771266000000,13111469000000,0,-74104000000,29361635000000,0,-828406000000,12884343000000,0,-150000000,0,12884193000000,-731842000000,4013000000,-3066000000,0,0,0,60800000000,23679000000,7680000000,-638736000000,0,0,0,-2930522000000,0,0,-2930522000000,9314935000000,53260701000000,0,62575636000000
2017,1,17367031000000,-9431914000000,574224000000,238660000000,0,-43559000000,-3782639000000,-298781000000,4879470000000,0,-4447523000000,6336555000000,-127726000000,-34832712000000,0,-18000000000,-711067000000,6605615000000,-5809698000000,27134197000000,0,109908000000,-11150827000000,0,414494000000,-11617314000000,0,0,0,-11617314000000,-421554000000,679000000,-3266000000,0,0,0,0,22768000000,115000000,-401258000000,0,0,0,0,0,0,0,-12018572000000,65521789000000,0,53503217000000
2017,2,20741134000000,-11430678000000,836154000000,242762000000,0,-36055000000,-3657785000000,-542470000000,6937365000000,0,-2620745000000,-8045181000000,-174082000000,-31657786000000,0,-2259122000000,-279529000000,696490000000,2706232000000,47147894000000,0,82553000000,-45509000000,0,1193747000000,13682327000000,0,-200000000,0,13682127000000,-229677000000,232000000,-480000000,0,0,0,0,963530000000,38805000000,772410000000,223907000000,0,0,-11447000000,0,0,212460000000,14666997000000,53503217000000,1540994000000,69711208000000
2017,3,19114201000000,-12036035000000,729774000000,403765000000,0,-108343000000,-2811781000000,-412729000000,5549780000000,0,5834594000000,-2057152000000,-96808000000,-21562155000000,0,-1820881000000,74830000000,-4816516000000,-4274946000000,23769307000000,0,41570000000,13778413000000,0,-1203657000000,13216379000000,0,-190000000,0,13216189000000,-326211000000,2192000000,-154000000,0,0,0,0,319862000000,96571000000,92260000000,0,0,0,-2469783000000,0,0,-2469783000000,10838666000000,69711208000000,0,80549874000000
2017,4,21410950000000,-11270214000000,846426000000,597687000000,0,-129559000000,-3537453000000,-432211000000,9385415000000,0,-14629148000000,495316000000,145174000000,-37993020000000,0,-5881240000000,-1845645000000,1015135000000,-577119000000,54894576000000,0,126736000000,14514311000000,0,438209000000,20088700000000,0,-198000000,0,20088502000000,-206259000000,8083000000,-2311000000,0,0,0,0,19332000000,8813000000,-172342000000,0,0,0,-10382000000,0,0,-10382000000,19905778000000,80549874000000,0,100455652000000
2018,1,20439752000000,-11595347000000,745256000000,1256661000000,0,-67034000000,-4114574000000,-291204000000,7033557000000,0,-1980320000000,-3045937000000,-46153000000,-11867670000000,0,-9077702000000,-488137000000,-210312000000,-13058651000000,54077971000000,0,4185000000,-18929492000000,0,761788000000,3173127000000,0,-185000000,0,3172942000000,-329938000000,5017000000,-38000000,0,0,0,0,0,5687000000,-319272000000,0,0,0,0,0,0,0,2853670000000,100741680000000,0,103595350000000
2018,2,21655949000000,-12434754000000,976017000000,-3013000000,0,-91822000000,-3906829000000,-466454000000,6819486000000,0,8387159000000,9098879000000,285410000000,-50414979000000,0,-1770634000000,-229192000000,-766100000000,-910086000000,46903083000000,0,176014000000,-7304602000000,0,-451109000000,9823329000000,0,-186000000,0,9823143000000,-187717000000,-762000000,-57000000,0,0,0,0,0,35891000000,-152645000000,0,0,0,0,0,0,0,9670498000000,103595348000000,0,113265846000000
2018,3,22005322000000,-14407877000000,820219000000,364894000000,0,-121349000000,-3011610000000,-513980000000,6519862000000,0,7199555000000,5109488000000,-57940000000,-39584377000000,0,-190503000000,-446212000000,341946000000,-3916237000000,273744000000,0,92186000000,-1296458000000,0,2216857000000,-23738089000000,0,0,0,-23738089000000,-172763000000,9764000000,-2266000000,0,0,0,0,28981000000,58587000000,-77697000000,0,0,0,0,0,0,0,-23815786000000,113265848000000,0,89450062000000
2018,4,23555455000000,-13008807000000,1009307000000,345086000000,0,-385776000000,-4389335000000,-473779000000,7997922000000,0,-120459000000,11272370000000,-67369000000,-19986447000000,0,-8655114000000,109519000000,17447966000000,5104263000000,39379686000000,0,301084000000,-16216516000000,0,-6373798000000,30193107000000,0,-144000000,0,30192963000000,1804822000000,-604000000,-2800000000,0,0,0,0,27239000000,28029000000,1856686000000,0,0,0,-92612000000,0,0,-92612000000,31957037000000,89450062000000,0,121407099000000
2019,1,22890307000000,-14284844000000,876466000000,652010000000,0,38545000000,-3983184000000,-473953000000,6941072000000,0,-7037651000000,-3064298000000,-50341000000,-35696158000000,0,-5311347000000,-750229000000,-7459479000000,6748835000000,26000635000000,0,302685000000,2111122000000,0,604258000000,-16660896000000,0,0,0,-16660896000000,-142385000000,650000000,-741000000,0,0,0,0,0,4993000000,-137483000000,0,0,0,0,0,0,0,-16798379000000,121407099000000,0,104608720000000
2019,2,24199708000000,-14022991000000,1091942000000,333388000000,0,-22128000000,-4058421000000,-494710000000,8172702000000,0,2138527000000,542238000000,35081000000,-40595425000000,0,-2701540000000,-828909000000,-3127115000000,9955410000000,39683051000000,0,-614000000,6875937000000,0,347305000000,20496648000000,0,-183000000,0,20496465000000,9776000000,221000000,-12000000,0,0,0,-1395000000,0,96327000000,104917000000,0,0,0,-17808000000,0,0,-17808000000,20583574000000,104608720000000,0,125192294000000
2019,3,25910396000000,-15636201000000,1050326000000,688151000000,0,-102884000000,-3293648000000,-460722000000,9461341000000,0,9053218000000,-1897999000000,-4884000000,-8480187000000,0,-4987812000000,554460000000,1419785000000,-6415488000000,27559254000000,0,-130111000000,565794000000,0,-705490000000,25991881000000,0,0,0,25991881000000,-47701000000,725000000,-86000000,0,0,0,26000000,0,2760000000,-44276000000,0,0,0,-40221000000,0,0,-40221000000,25907384000000,125192294000000,0,151099678000000
2019,4,27233747000000,-16857662000000,1265059000000,1015468000000,0,-229167000000,-4355870000000,-447248000000,9724575000000,0,6308387000000,-5644477000000,7769000000,-43414329000000,0,-6685595000000,154077000000,-5778287000000,-12879302000000,49724880000000,0,-81735000000,13228148000000,0,-259070000000,4405041000000,0,-195000000,0,4404846000000,-249780000000,3680000000,-12025000000,0,0,-1359000000,1369000000,0,6981000000,-251134000000,20295103000000,0,0,-4786201000000,0,0,15508902000000,19662614000000,151099678000000,0,170762292000000
2020,1,24927751000000,-16428036000000,1085912000000,717072000000,0,-94019000000,-4999994000000,-786671000000,5097179000000,0,-19168705000000,6825776000000,-118066000000,11439350000000,0,-10365917000000,-294804000000,91894000000,7818921000000,-56277889000000,0,-126411000000,4839291000000,0,-585345000000,-50824726000000,0,-198000000,0,-50824924000000,-261059000000,264000000,-24000000,0,0,0,-912000000,0,4788000000,-256943000000,0,0,0,0,0,0,0,-51081867000000,170272402000000,0,119190535000000
2020,2,24428366000000,-16224001000000,1178537000000,1395801000000,0,37199000000,-3872054000000,-35889000000,7987688000000,0,2695830000000,6383228000000,2076000000,-33667890000000,0,-2477018000000,501520000000,-1355715000000,-16934924000000,-909540000000,0,124583000000,17883472000000,0,-1413877000000,-21180567000000,0,-1000000,0,-21180568000000,-164448000000,1561000000,-232000000,0,0,0,52000000,0,96496000000,-66571000000,0,0,0,0,0,0,0,-21247139000000,119190535000000,1000000,97943397000000
