Year,Quarter,1. Interest and similar receipts,2. Interest and similar payments,3. Fees and commission income received,"4. Net receipts from dealing of foreign currrencies, gold",5. Net receipts from dealing of securities,6. Other operating income,7. Payments to employees and other operating expenses,8. Corporate income tax paid during the year,9. Cash flow from operating activities before changes in operating assets and liabilities,10. Increase/decrease in compulsory reserves with the SBV,11. Increase/decrease in placements with and loans to other credit institutions,12. Increase/decrease in trading securities,13. Increase/decrease in derivatives and other financial assets,14. Increase/decrease in loans and advances to customers,15. Increase/decrease in interest receivable,16. Increase/decrease in provision for loan losses,17. Increase/decrease in other operating assets,18. Increase/decrease in borrowings from the State and SBV,19. Increase/decrease in placments and borrowings from other credit institutions,20. Increase/decrease in deposits from customers,21. Increase/decrease in derivatives and other financial liabilities,"22. Increase/decrease in funds received from Gov, international and other institutions",23. Increase/decrease in valuable papers issued,24. Increase/decrease in accrued interest expenses,25. Increase/decrease in other operating liabilities,26. Net Cash Flows from Operating Activities before BIT,27. Business Income Tax Paid,28. Payment from reserves,29. Bad Debt Recoveries,NET CASH FLOWS FROM OPERATING ACTIVITIES,1. Purchase of fixed assets,2. Proceeds from disposal of fixed assets,3. Payments on disposal of fixed assets,4. Purchases of investment properties,5. Proceeds from disposal of investment properties,6. Payments on disposal of investment properties,7. Cash paid for investments in other entities,8. Proceeds from disposal of investment in other entities and other LT investments,9. Dividend income,NET CASH FLOWS FROM INVESTING ACTIVITIES,1. Increase in charter captial,2. Proceeds from issuance of convertible bonds,3. Payments for redemption of convertible bonds,4. Dividend paid,5. Purchase of treasury shares,6. Proceeds from selling of treasury shares,NET CASH FLOWS FROM FINANCING ACTIVITIES,Net Increase/Decrease in cash and cash equivalents,Cash and Cash Equivalents at beginning of the period,Foreign Exchange Differences Adjustment,CASH AND CASH EQUIVALENTS AT THE END OF PERIOD
2015,2,2924647000000,-1440186000000,232479000000,-21880000000,0,-129415000000,-2037172000000,-77165000000,-446254000000,0,5386056000000,7934507000000,0,-3711984000000,0,1772301000000,2534642000000,-202648000000,-8895619000000,2129606000000,105085000000,-1846000000,34982000000,0,-132656000000,6506172000000,0,-24000000,0,6506148000000,-25109000000,234000000,163000000,0,0,0,-1677000000,0,8300000000,-18089000000,0,0,0,0,0,0,0,6488059000000,9882787000000,-18006000000,16352840000000
2015,3,2802416000000,-1445138000000,337047000000,-59432000000,0,182678000000,-868302000000,-101703000000,926938000000,0,4680906000000,-3302707000000,0,-3131654000000,0,275223000000,-968859000000,0,-5851328000000,7614470000000,-119253000000,71891000000,-81683000000,0,341377000000,455321000000,0,-413000000,0,454908000000,-19742000000,46564000000,-43087000000,0,0,0,1677000000,36400000000,15306000000,37118000000,0,0,0,0,0,0,0,492026000000,16352840000000,2830000000,16847696000000
2015,4,4379913000000,-1385905000000,350870000000,223333000000,0,216221000000,-1187799000000,-115828000000,2512989000000,0,-1988470000000,-2337416000000,0,-16756196000000,0,-2752421000000,-696336000000,0,8681221000000,5609019000000,41421000000,203945000000,1739016000000,0,71107000000,-5672121000000,0,-15459000000,0,-5687580000000,-46172000000,39745000000,43087000000,0,0,0,0,0,-13648000000,23012000000,0,0,0,0,0,0,0,-5664568000000,16847696000000,6916000000,11190044000000
2016,1,3452355000000,-1554580000000,327509000000,220164000000,0,576536000000,-976811000000,-184467000000,1884719000000,0,-5454421000000,-7161563000000,0,-2398254000000,0,-1222619000000,1109414000000,0,-211983000000,6577305000000,-21482000000,108747000000,-30790000000,0,-29824000000,-6850751000000,0,0,0,-6850751000000,-56397000000,44000000,-644000000,0,0,0,0,0,80000000,-56917000000,0,0,0,0,0,0,0,-6907668000000,19607170000000,23274000000,12722776000000
2016,2,3029237000000,-1627591000000,304724000000,113661000000,0,87341000000,-976724000000,-38290000000,951635000000,0,709089000000,452781000000,0,-13330989000000,0,-1686927000000,2355532000000,0,10642529000000,1341529000000,75108000000,112838000000,-54711000000,0,391960000000,1960374000000,0,-125000000,0,1960249000000,-738452000000,257000000,-147000000,0,0,0,0,17100000000,390000000,-720852000000,0,0,0,0,0,0,0,1239397000000,12710118000000,-12969000000,13936546000000
2016,3,3587861000000,-2104231000000,817719000000,220944000000,0,-436604000000,-1092352000000,-184973000000,918162000000,0,2344607000000,-4919094000000,0,-8148740000000,0,-280853000000,-43448000000,0,-4946825000000,13481520000000,-82415000000,-558006000000,1793456000000,0,-535258000000,-976894000000,0,-2000000,0,-976896000000,-14435000000,214000000,-66000000,0,0,0,0,710000000,0,-13577000000,0,0,0,0,0,0,0,-990473000000,13947532000000,-15223000000,12941836000000
2016,4,4730596000000,-2204528000000,592140000000,229924000000,0,178126000000,-1282381000000,-279974000000,2170851000000,0,-4704632000000,-699666000000,0,-6651028000000,0,-918226000000,291951000000,1447970000000,-713058000000,9934260000000,10790000000,34856000000,570991000000,0,605525000000,1380584000000,0,0,0,1380584000000,-136445000000,1788000000,-332000000,0,0,0,0,748000000,0,-134241000000,0,0,0,0,0,0,0,1246343000000,12941836000000,4918000000,14193097000000
2017,1,3954371000000,-1987156000000,545966000000,369756000000,0,144944000000,-1420909000000,-307198000000,1388060000000,0,3886651000000,-1817778000000,-36722000000,4869334000000,0,-783100000000,545482000000,-1016197000000,-8556371000000,5174098000000,-67892000000,0,-9340000000,0,808873000000,4385098000000,0,0,0,4385098000000,-8830000000,195000000,-37000000,0,0,0,0,925180000000,0,916508000000,0,-8164000000,0,0,0,0,-8164000000,5293442000000,12816151000000,6754000000,18116347000000
2017,2,3629078000000,-1739074000000,524484000000,261844000000,0,379469000000,-1399735000000,-156781000000,1651043000000,0,-4292001000000,420552000000,-23326000000,5862329000000,0,-2828772000000,-1084680000000,568227000000,3964818000000,-6520249000000,0,0,-93371000000,0,700811000000,-1674619000000,0,-24000000,0,-1674643000000,-5556000000,271000000,-164000000,0,0,0,0,300000000,0,-5149000000,0,16328000000,0,0,0,0,16328000000,-1663464000000,18116347000000,1350635000000,17803518000000
2017,3,3667627000000,-2058115000000,554191000000,510371000000,0,11282000000,-900884000000,-283052000000,1793357000000,0,1513312000000,2804262000000,-21512000000,-5488290000000,0,-70888000000,-831922000000,1000000000000,7173259000000,-5867935000000,0,0,1175006000000,0,-316305000000,2862344000000,0,0,0,2862344000000,-51164000000,376000000,-516000000,0,0,0,0,0,271000000,-51033000000,0,0,0,0,-4043249000000,0,-4043249000000,-1231938000000,17803518000000,19146000000,16590726000000
2017,4,6459228000000,-2312980000000,2146620000000,493223000000,0,62376000000,-1010749000000,-287498000000,6135059000000,0,-2198757000000,-4744649000000,45268000000,-23476406000000,0,-1096936000000,-1101761000000,-1000000000000,18268610000000,4735990000000,0,0,6286956000000,0,-346877000000,1506497000000,0,-239000000,0,1506258000000,-110265000000,4953000000,0,0,0,0,0,300000000,63000000,-104949000000,2099999000000,2700000000000,0,0,0,0,4799999000000,6201308000000,16590726000000,411000000,22792445000000
2018,1,4456617000000,-2336864000000,491695000000,509749000000,0,67951000000,-1542108000000,-850636000000,957757000000,0,-1043807000000,1208146000000,-77603000000,-3099317000000,0,-1131589000000,1354026000000,0,-20922854000000,11419720000000,0,0,2434093000000,0,738013000000,-8163415000000,0,0,0,-8163415000000,-15166000000,2398000000,0,0,2020000000,0,0,894428000000,0,883680000000,0,8631761000000,0,0,0,0,8631761000000,1352026000000,22681199000000,4264000000,24037489000000
2018,2,4644611000000,-2194066000000,687924000000,401406000000,0,53886000000,-635746000000,-319364000000,2948562000000,0,1592735000000,621781000000,113895000000,-2752067000000,0,0,-1237058000000,0,12305331000000,4892656000000,67057000000,0,30233000000,0,950941000000,19534066000000,0,0,0,19534066000000,-28496000000,4437000000,-8447000000,0,-2020000000,0,894427000000,-894428000000,276000000,-34251000000,0,-8631761000000,-1200000000000,0,0,16349268000000,6517507000000,26017322000000,24037489000000,-4614000000,50050197000000
2018,3,4314036000000,-2077215000000,933786000000,218307000000,0,114824000000,-896635000000,-358451000000,2594128000000,0,-2683634000000,-12694115000000,0,-238429000000,0,-1094762000000,-1804546000000,0,1865123000000,7299923000000,315615000000,0,-164231000000,0,795413000000,-5809515000000,0,0,0,-5809515000000,-128196000000,-6060000000,6214000000,0,0,0,0,0,0,-128042000000,0,0,-1500000000000,0,0,-7761000000,-1507761000000,-7445318000000,50050197000000,-149000000,42604730000000
2018,4,5874100000000,-2755281000000,1422599000000,180839000000,0,-25779000000,-1357530000000,-612307000000,3332796000000,0,4601229000000,-25071363000000,0,6996802000000,0,-326853000000,-1514548000000,3024907000000,-3145865000000,8888324000000,-72359000000,0,-4062106000000,0,2047088000000,-5301948000000,0,-59000000,0,-5302007000000,-214783000000,0,-69000000,0,0,0,0,1000000,-1000000,-214852000000,0,310000000000,-310000000000,0,0,57871000000,57871000000,-5458988000000,42604730000000,499000000,37146241000000
2019,1,6930019000000,-2558130000000,681443000000,276784000000,0,84950000000,-1714457000000,-908222000000,2950197000000,0,-881179000000,897706000000,0,-3896218000000,0,-71000000,3458050000000,-3325995000000,2217229000000,6563680000000,80952000000,0,-312075000000,0,-1498791000000,6253485000000,0,-27000000,0,6253458000000,-10355000000,21389000000,-30000000,0,0,0,0,0,34000000,11038000000,58201000000,0,0,0,0,0,58201000000,6322697000000,37198979000000,174000000,43521850000000
2019,2,6108199000000,-2442644000000,621170000000,286926000000,0,258692000000,-1022721000000,-517741000000,3558892000000,0,2398465000000,-10330607000000,0,-21596730000000,0,-90853000000,-1743543000000,363825000000,18320143000000,12284291000000,-22650000000,0,-223727000000,0,801365000000,3718871000000,0,-2041000000,0,3716830000000,-109638000000,799000000,0,0,0,0,0,0,146000000,-108693000000,-58201000000,0,0,0,0,70338000000,12137000000,3620274000000,43521850000000,-244000000,47141880000000
2019,3,6019207000000,-2938202000000,654279000000,494898000000,0,128016000000,-1240079000000,-333212000000,2978841000000,0,-4479060000000,20013100000000,0,-19884867000000,0,0,-2925472000000,-1062737000000,1894660000000,-1607942000000,-62616000000,0,2846453000000,0,3094613000000,804973000000,0,-7609000000,0,797364000000,-53557000000,4424000000,-154000000,0,0,0,0,0,4016000000,-45271000000,0,0,-1000000000000,0,0,0,-1000000000000,-247907000000,47141880000000,44000000,46894017000000
2019,4,6724479000000,-2926037000000,1109095000000,645261000000,0,13366000000,-1587922000000,-919744000000,3519979000000,0,5090304000000,7450674000000,0,-25484995000000,0,-166021000000,-3459802000000,0,2409043000000,10642080000000,128009000000,0,5172024000000,0,-3341908000000,1959387000000,0,-236000000,0,1959151000000,-84071000000,4816000000,-84000000,0,0,0,0,0,20000000,-79319000000,35428000000,0,-2200000000000,0,0,0,-2164572000000,-284740000000,46894017000000,26000000,46609303000000
2020,1,5607415000000,-2636032000000,1186828000000,781672000000,0,206942000000,-2260756000000,-849614000000,2172677000000,0,4612825000000,-5242768000000,0,-1219045000000,0,-693407000000,-1976608000000,1003839000000,1659224000000,3802031000000,-48543000000,0,11468000000,0,-197654000000,3884039000000,0,-5000000,0,3884034000000,-194696000000,358000000,0,0,0,0,0,0,0,-194338000000,-5000000,0,0,0,0,0,-5000000,3689691000000,46514302000000,12359000000,50216352000000
2020,2,7681446000000,-2353742000000,962683000000,147572000000,0,368999000000,-1412076000000,-32225000000,5488218000000,0,-4644914000000,2533457000000,0,355285000000,0,-1053270000000,-4245587000000,-1003839000000,-19348239000000,14758477000000,-20767000000,0,5932380000000,0,-25001000000,-1273800000000,0,-19000000,0,-1273819000000,-61282000000,4847000000,0,0,0,0,0,0,39000000,-56396000000,0,0,0,-37079000000,0,0,-37079000000,-1367294000000,50216352000000,-13463000000,48835595000000
