Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2018,1,555356963901,-280179890095,-27125154439,-860765810,-12577179200,375865868605,-653361931972,25246030593,-42882089010,-6300000,1818182,0,0,0,0,92178326,87696508,0,0,256733622560,-188847696223,0,0,0,67885926337,25091533835,6079085699,0,31170619534
2018,2,0,0,0,0,0,0,0,23633847331,114020246646,-31940128471,0,0,0,0,0,151169145,-31788959326,0,0,283127546771,-335013473108,0,-43716330572,0,-95602256909,-13370969589,31170619534,0,17799649945
2018,3,0,0,0,0,0,0,0,23609988922,15538807997,-10497931931,0,0,0,-18430660000,0,16142449,-28912449482,0,0,312318910038,-262618910038,0,-42855986077,0,6844013923,-6529627562,17799649945,0,11270022383
2018,4,772939882305,-362862576634,-24735465887,-1739950169,-10154625652,760435342484,-1027121692795,24105800963,106760913652,-22344992679,0,0,0,0,0,262677691,-22082314988,0,0,241790000000,-274590000000,0,-34484885945,0,-67284885945,17393712719,11270022383,328798,28664063900
2019,1,712114714144,-310283656092,-39852774265,-1603888673,-6855239801,388481230592,-708840049227,23982996379,33160336678,-4846455009,0,0,0,0,0,10995222,-4835459787,0,0,234500000000,-247803468813,0,-23021655296,0,-36325124109,-8000247218,28664063900,0,20663816682
2019,2,0,0,0,0,0,0,0,0,138254384897,-27363378717,0,0,0,0,0,20737966,-27342640751,0,0,169450000000,-187983468813,0,-60899314180,0,-79432782993,31478961153,20663816682,0,52142777835
2019,3,0,0,0,0,0,0,0,21880335527,26638849850,-22052345194,0,0,0,0,0,573292217,-21479052977,0,0,186000000000,-178653468813,0,1602009597,0,8948540784,14108337657,52142777835,0,66251115492
2019,4,665602605694,-360200364155,-23014158640,-1211179272,-6077898836,594258820491,-822267824694,21941537506,47090000588,-19386603778,0,0,0,0,0,541990179,-18844613599,0,0,187900000000,-211953468813,0,-67268403723,0,-91321872536,-63076485547,66251115492,-146164,3174483781
2020,1,476418109494,-197032214402,-26503043882,-1307114280,-20745258740,300530318502,-513251468735,20796726184,18109327957,-6565340669,0,0,0,0,0,6399875,-6558940794,0,0,202500000000,-198653468813,0,-182753438,0,3663777749,15214164912,3174483781,0,18388648693
2020,2,668862577194,-259876050496,-18467450785,-520177785,-4549327030,456262505596,-707263577876,19786099689,134448498818,-5851384290,0,-70000000000,0,0,0,87538885,-75763845405,0,0,149600000000,-105300000000,0,-33750242702,0,10549757298,69234410711,18388648693,0,87623059404
