Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2018,1,51506166586,-18342902037,-1272835640,-196244924,-2983253997,9677802766,-12936853030,108216000,25451879724,-8083100,0,0,0,0,0,10036301,1953201,0,0,808728000,-2000000,0,-12949477000,0,-12142749000,13311083925,12008372518,0,25319456443
2018,2,0,0,0,0,0,0,0,0,52043489533,-8269214146,0,-110000000000,0,0,0,44779539,-118224434607,89861330000,0,5191272000,-21491291563,0,12949477000,0,86510787437,20329842363,25319456443,0,45649298806
2018,3,0,0,0,0,0,0,0,0,17126858669,8269214146,0,110000000000,0,-151435502060,0,11958175,-33154329739,567502060,-2000000,-5998500000,-276500000,0,0,0,-5709497940,-21736969010,45649298806,0,23912329796
2018,4,109115265085,-26330184476,-3478387835,-108194393,-14469880216,4899728912,-18428192871,0,51200154206,0,0,-223717502060,0,151435502060,11000000000,302185573,-60979814427,2000000000,0,0,-275000000,0,0,0,1725000000,-8054660221,23912329796,0,15857669575
2019,1,29441421177,-26104999069,-1606719157,-118587330,-272171672,2881416672,-7363985962,187339340,-3143625341,0,0,0,0,-44000000000,40000000000,1031633192,-2968366808,0,0,0,-275000000,0,0,0,-275000000,-6386992149,15857669575,0,9470677426
2019,2,0,0,0,0,0,0,0,0,38710888366,-7693214952,0,-177283000000,135282000000,44000000000,-40000000000,5925627311,-39768587641,0,0,6049245400,-4590467000,0,0,0,1458778400,401079125,9470677426,0,9871756551
2019,3,0,0,0,0,0,0,0,240262340,-10372016998,7671728289,0,177283000000,-135282000000,-211483000000,168282000000,2935213291,9406941580,0,0,-5049245400,-275000000,0,0,0,-5324245400,-6289320818,9871756551,0,3582435733
2019,4,72113330451,-27983404906,-2463927698,-334054163,-5296447356,3507622492,-13360649090,240262340,26182469730,-20838406,0,0,0,-27155000000,23200000000,45094751,-3930743655,0,0,0,-5447703900,0,0,0,-5447703900,16804022175,3582435733,0,20386457908
2020,1,26356136172,-18294951027,-2218899421,-114766089,-2424411772,6464778272,-8752532466,225826809,1015353669,-3207198,0,0,0,-75300000000,70000000000,750046257,-4553160941,0,0,0,-7814209900,0,0,0,-7814209900,-11352017172,20386457908,0,9034440736
2020,2,29925513765,-15554429511,-2057233371,-94615068,0,12983071258,-16583443946,431841149,8618863127,-4146000,0,-213500000000,204083000000,75300000000,-70000000000,1854714182,-2266431818,0,0,0,-275000000,0,0,0,-275000000,6077431309,9034440736,0,15111872045
