Year,Quarter,1. Revenue,1.1. Income from financial assets regconized through profit/loss (FVTPL),1.1.1. Income from selling financial assets FVTPL,1.1.2. FVTPL revaluation gain,"1.1.3. Dividend, interest from FVTPL financial assets",1.2. Income from held to maturity investment (HTM),1.3. Income from loans and receivables,1.4. Income from available for sales assets (AFS),1.5. Income from derivatives,1.6. Revenue in Brokerage services,1.7. Revenue in Underwriting services,1.8. Revenue in Issuance agency services,1.9. Revenue in Advisory services,1.10.Revenue in Auction trust services,1.11. Revenue in Securities custody services,1.12. Revenue in Securities investment and other investment activities,1.13. Rental income from investment property,1.14. Revenue from advisory services,1.15. Others revenue,2. Deductions,3. Net sales and services,4. Cost of goods sold,4.1. Loss from financial assets recognized through profit/loss (FVTPL),4.1.1 Loss from selling financial assets FVTPL,4.1.2 FVTPL financial assets revaluation loss,4.1.3 FVTPL financial assets purchase transaction costs,4.2 Loss form held to maturity investment (HTM),"4.3 Interest cost, loss from loans and receivables",4.4 Loss from available for sales assets (AFS),"4.5 Provision for losses from mortgage assets, uncollectible receivables, and borrowing expenses",4.6 Loss from derivatives,4.7 Proprietary trading services expenses,4.8 Brokerage expenses,"4.9 Underwriting, securities issuance expenses",4.10 Expenses for securities advisory,4.11 Bidding agent service expenses,4.12 Investor' securities depository expenses,4.13 Expenses for financial advisory activities,4.14 Other expenses,4.14.1 Expenses arise from securities transaction errors and other errors,5. Gross profit/(loss) from operating activities,6. Revenue from financial activities,6.1. Realized and unrealized foreign exchange gain,6.2. Income from non fixed accrued dividend and interest,"6.3. Gain from disposals or sales of investments in subsidiaries, associates and joint ventures",6.4. Other revenue from investments,7. Financial expenses,7.1. Realized and unrealized foreign exchange loss,7.2. Interests expenses,"7.3. Loss from disposals or sales of investments in subsidiaries, associates and joint ventures",7.4. Provision for losses on long term financial investment,7.5. Other investment expenses,8. Gain/(loss) from joint ventures,9. Selling costs,10. General and administrative expenses,11. Net profit/(loss) from operating activities,12. Other incomes/(loss),13. Other profit,14. Others revenue,"15. Shares of profit/(loss) in associates, joint-ventures",16. Profit/(loss) before tax,16.1.  Realized gain,16.2.  Unrealized gain,17. Business income tax expenses,17.1.  Current Enterprise Income Tax Expense,17.2.  DeferredIncomeTaxIncome/(expense),18.  Net profit/(loss)after tax,19. Equity holders of the parent,20. Profit after tax deducted of Funds,21. Minority Interests,22. Gain (loss) from revaluation of held to maturity investments,23. Gain (loss) from revaluation of available for sales financial assets,"24. Gain (loss) distributed from investments in subsidiaries, associates and joint ventures",25. Gain (loss) from revaluation of derivatives,26. Gain (loss) from foreign exchange difference of overseas operations,"27. Pre-distributed gain (loss) from investments in subsidiaries, associates and joint ventures",28. Gain (loss) from revaluation of derivatives,29. Gain (loss) from revaluation of fixed assets using fair value model,30. Total comprehensive income,31. Comprehensive income distributed to shareholders,32. Comprehensive income distributed to uncontrolled shareholders,33. Net income to common share,34. Basic earnings/(loss) per share,35. EPS_diluted
2017,2,21322418731,5919134219,0,5918093469,1040750,836708339,7107145302,0,0,6777709565,0,0,0,0,470119984,0,0,211601322,0,0,21322418731,-17856137030,-353586212,-319450000,-34136212,0,0,0,0,-8564337593,0,-91013819,-7908529342,0,0,0,-478990382,-437446700,-22232982,0,3466281701,82896997,0,82896997,0,0,-47730104,0,-47730104,0,0,0,0,0,-2785019254,716429340,0,0,0,0,716429340,-5167527917,5883957257,314111520,314111520,0,1030540860,1030540860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,43558524731,27726640752,866864170,26853958860,5817722,666122089,7579033840,0,0,6899998431,0,0,0,0,503093255,0,0,183636364,0,0,43558524731,-8809994672,0,0,0,0,0,0,0,0,0,-117942001,-8022583985,0,0,0,-499135174,-162757021,-7576491,0,34748530059,87997360,0,87997360,0,0,-6333333,0,-6333333,0,0,0,0,0,-4147882837,30682311249,0,0,0,0,30682311249,3828352389,26853958860,0,0,0,30682311249,30682311249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,11470534487,-3877779369,6173757781,-10052772297,1235147,792678660,7079989607,0,0,6846369460,0,0,0,0,485295268,0,0,143980861,0,0,11470534487,239432232031,-34050252243,-1641109400,-32409142843,0,0,0,0,284082881421,0,-188513450,-9579972500,0,0,0,-499212492,-332698705,0,0,250902766518,634927459,0,634927459,0,0,-12406393,0,-12406393,0,0,0,0,0,-6684292058,244840995526,300000,-15000,285000,0,244841280526,287303195666,-42461915140,0,0,0,244841280526,244841280526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,57652594106,36125164210,3208413720,32916655890,94600,3411196126,9542559832,0,0,7553201569,0,0,0,0,510909091,0,0,509563278,0,0,57652594106,-10737394115,-642536530,-638715590,-3820940,0,0,0,0,-427680000,0,-206289397,-8768059942,0,0,0,-531617810,-161210436,0,0,46915199991,98318488,0,98318488,0,0,0,0,0,0,0,0,0,0,-3763169111,43250349368,2700000,0,2700000,0,43253049368,10340214418,32912834950,-8650609873,-2068042883,-6582566990,34602439495,34602439495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,28227172475,6878521019,8744520630,-1866203011,203400,602067539,12670108394,0,0,7479429152,0,0,0,0,535700558,0,0,61345813,0,0,28227172475,-43865383322,-33567437810,-1488183100,-32079254710,0,0,0,0,45087944,0,-252839341,-9266918590,0,0,0,-563501349,-259774176,0,0,-15638210847,108113680,0,108113680,0,0,-213388888,0,-213388888,0,0,0,0,0,-4319217746,-20062703801,8774545,0,8774545,0,-20053929256,13891528465,-33945457721,4010845450,-2778246094,6789091544,-16043083806,-16043083806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,49916358501,23386742760,111907600,22151350460,1123484700,751709626,15605406612,0,0,9514528775,3288298,0,0,0,604682430,0,0,50000000,0,0,49916358501,-12506432003,-970276250,-807413600,-162862650,0,0,0,0,0,0,-219873292,-10339443663,0,0,0,-617658352,-359180446,0,0,37409926498,168797747,0,168797747,0,0,-3835455101,0,-3835455101,0,0,0,0,0,-6122594011,27620675133,9797030,-357000000,-347202970,0,27273472163,5284984353,21988487810,-5229997493,-832299931,-4397697562,22043474670,22043474670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,37119706433,6608983990,3271665040,3337236150,82800,1078632841,18724456863,0,0,9799851791,633454,0,0,0,518238403,0,0,388909091,0,0,37119706433,-18771256962,-5843558690,-147038000,-5696520690,0,0,0,0,-51418255,0,-329966549,-11051377218,0,0,0,-619172659,-875763591,0,0,18348449471,803729983,0,803729983,0,0,-7228349699,0,-7228349699,0,0,0,0,0,-9032229079,2891600676,13013443,0,13013443,0,2904614119,5263898659,-2359284540,-580908660,-1052763572,471854912,2323705459,2323705459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,42131981844,12205898630,7351982700,4853898130,17800,814950070,21254397197,0,0,7033321693,6000000,0,0,0,680686981,0,0,136727273,0,0,42131981844,-19029820681,-6876799710,-780175110,-6096624600,0,0,0,0,-36043257,0,-445054016,-10350404668,0,0,0,-581813269,-739705761,0,0,23102161163,149986780,0,149986780,0,0,-9524088345,0,-9524088345,0,0,0,0,0,-6388183741,7339875857,7133370,-5138620,1994750,0,7341870607,8584597077,-1242726470,-1469225558,-1717770852,248545294,5872645049,5872645049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,40736884124,12154794540,9874566000,176740,2280051800,458410208,20273996708,0,0,6870737923,0,0,0,0,497444745,0,0,481500000,0,0,40736884124,-31528319606,-20654693970,-29437560,-20625256410,0,0,0,0,106538361,0,-473612252,-9417395981,0,0,0,-411231739,739705761,-1417629786,0,9208564518,311598861,0,311598861,0,0,-8050199732,0,-8050199732,0,0,0,0,0,-6694171799,-5224208152,8126667,-1272734,6853933,0,-5217354219,15407725451,-20625079670,1499226657,-2625789277,4125015934,-3718127562,-3718127562,0,0,0,0,0,0,0,0,0,0,-3718127562,-3718127562,0,0,0,0
2019,3,57426958528,26924459860,1707482362,23119956098,2097021400,707341693,21892199220,0,0,7237841210,0,0,0,0,570571090,0,0,94545455,0,0,57426958528,-21093114244,-5083964470,-5048564700,-35399770,0,0,0,0,-4524311582,0,-387597052,-9830765257,0,0,0,-592319162,-674156721,0,0,36333844284,171207776,0,171207776,0,0,-11239493002,0,-11239493002,0,0,0,0,0,-6620212103,18645346955,2586666,0,2586666,0,18647933621,-4436622707,23084556328,-4215044761,401866505,-4616911266,14432888860,14432888860,0,0,0,0,0,0,0,0,0,0,14432888860,14432888860,0,0,0,0
2019,4,56711303258,25518290753,11748082853,12690400700,1079807200,553930958,21233812651,0,0,7705515264,8674457,0,0,0,587988267,0,0,1103090908,0,0,56711303258,-45779652886,-29892387910,-8363988360,-21528399550,0,0,0,0,-2238350757,0,-613119655,-11522889220,0,0,0,-575815734,-937089610,0,0,10931650372,744151922,0,744151922,0,0,-12663560993,0,-12663560993,0,0,0,0,0,-9464313987,-10452072686,3800000,-174711510,-170911510,0,-10622984196,-1784985346,-8837998850,2154074119,386474348,1767599771,-8468910077,-8468910077,0,0,0,0,0,0,0,0,0,0,-8468910077,-8468910077,0,0,0,0
2020,1,90293291514,67446612097,27721666067,39724913730,32300,1498161644,14931249674,0,0,5830119442,0,0,0,0,491903327,0,0,95245330,0,0,90293291514,-83512021763,-72787087480,-39793324080,-32993763400,0,0,0,0,-1536930200,0,-480344187,-7694264798,0,0,0,-508859311,-504535787,0,0,6781269751,454588259,0,454588259,0,0,-10222936697,0,-10222936697,0,0,0,0,0,-6973797679,-9960876366,4733878,0,4733878,0,-9956142488,-16687292818,6731150330,-1346230066,0,-1346230066,-11302372554,-11302372554,0,0,0,0,0,0,0,0,0,0,-11302372554,-11302372554,0,0,0,0
2020,2,85275611845,62111613303,19658656343,41925489560,527467400,1426169363,13124668644,0,0,8050476547,0,0,0,0,448274897,0,0,114409091,0,0,85275611845,-51935206512,-43082642500,-22045426400,-21037216100,0,0,0,0,1135898666,0,-506079994,-8592055655,0,0,0,-472002081,-418324948,0,0,33340405333,141219523,0,141219523,0,0,-6609039742,0,-6609039742,0,0,0,0,0,-7193104881,19679480233,16031272,-464190887,-448159615,0,19231320618,-1656952842,20888273460,-4177654692,0,-4177654692,15053665926,15053665926,0,0,0,0,0,0,0,0,0,0,15053665926,15053665926,0,0,0,0
