Year,Quarter,Current Assets,Cash and cash equivalents,Cash,Cash equivalents,Short-term financial investments,Short-term investments,Provisions for impairments of short-term investments,Accounts receivable,Trade accounts receivable,Prepayments to suppliers,Intercompany receivables,Receivables from financial investments,Other receivables,Provision for doubtful debts,Inventories,Inventories,Provision for decline in inventories,Other current assets,Short-term prepaired expenses,Shortage of current assets waiting for solution ,VAT deductible,Receivables from State,Margin deposits,Others,LOANS AND ADVANCES TO CUSTOMERS,Loans and advances to customers,Provision for credit loss,Long-Term Assets,Fixed Assets,Tangible fixed assets Accumulated depreciation,Cost,Accumulated depreciation,Finance lease assets,Cost,Accumulated depreciation,Intangible fixed assets,Cost,Accumulated depreciation,Construction in progress,Investment Properties,Cost,Accumulated depreciation,Long-term financial investments,Investments in subsidiaries,Investments in joint-ventures and associates,Other long-term investments,Prosivions for impairments in long-term investments,Other long-term assets,Long-term prepayments,Deferred income tax liabilities,Deferred income tax liabilities,Other long-term assets, Total Assets,Liabilites,Current liabilities,Short-term debts and borrowings,Trade payable,Advances from customers,Taxes payable to State,Payable to employees,Accrued expenses,Other payables,Bonus and welfare funds,Amount due to customers,Deposit from commercial banks,Deposits from customers,Long-term liabilities,"Long-term deposit, mortgage",Deferred income tax liabilities,Provision for severance allowances,Reserves,Unearned premium reserve,Technical reserve,Claim reserve,Catastrophe reserve,Dividend reserve,Equalization reserve,Sharehodler's Equity,Sharehodler's Equity,Owner's equity,Additional Paid-In Capital,Treasury shares,Other reserves,Foreign exchange revaluation,Reserves for investment and development,Financial researve funds,Statutory reserve,Retained earnings,"Other capital, funds",Bonus and Welfare fund (Before 2010),Minority Interests,
2018,1,5196168304888,70357715159,70357715159,0,2204285866326,173907022,-173907022,1197011814851,1223477558932,0,0,232393885,11085125676,-37783263642,59021267,59021267,0,181932169247,181045026371,0,887142876,0,0,0,0,0,0,1233380143804,5623393073,4916163997,25150907036,-20234743039,0,0,0,707229076,32480195934,-31772966858,0,10669578172,34055061893,-23385483721,1113112821079,0,239180406406,470445070000,-2870435443,67760154014,1083744976,421202827,0,66255206211,6429548448692,3645910619498,3641087467583,0,1009723418828,396146371,11388836050,10580046786,0,6534061851,15972510738,0,0,0,4823151915,0,0,0,0,0,0,0,0,0,0,2783637829194,2783637829194,1310759370000,566368537309,0,0,0,202028190210,0,128878581239,544854046187,0,0,0,6429548448692
2018,2,5129041333246,77725747818,77725747818,0,1876795409950,173907022,-173907022,1293811843797,1316949055803,230318715,0,0,17774828727,-41142359448,68821267,68821267,0,195280158480,194349777620,0,930380860,0,0,0,0,0,0,1599929027880,4994876052,4912238955,25341263855,-20429024900,0,0,0,82637097,32434195934,-32351558837,0,10355767050,34055061893,-23699294843,1454386807546,0,236579387948,470445070000,-3527687190,93947379766,2235041606,421202827,0,91291135333,6728970361126,3902453156419,3897630004504,0,1044828855959,1235624644,13870926736,15988557608,0,30997867925,17277502948,0,0,0,4823151915,0,0,0,0,0,0,0,0,0,0,2826517204707,2826517204707,1310759370000,566368537309,0,0,0,203475872925,0,131075937000,584238404223,0,0,0,6728970361126
2018,3,5371524009037,61588048978,61588048978,0,2138862108591,173907022,-173907022,1215202017225,1244062277213,592348316,0,0,11121232490,-40573840794,68821267,68821267,0,238937018893,237919568370,0,1017450523,0,0,0,0,0,0,1527421925560,5094970980,5023713883,25341263855,-20317549972,0,0,0,71257097,32434195934,-32362938837,0,10977838339,34055061893,-23077223554,1375933134734,0,249181843274,470445070000,-3282400409,99213630132,2287819904,0,0,96925810228,6898945934597,3996157447432,3993440309652,0,1011861981965,287996580,10287495509,18307313539,0,35470125156,18549412636,0,0,0,2717137780,0,0,0,0,0,0,0,0,0,0,2902788487165,2902788487165,1310759370000,566368537309,0,0,0,204713180655,0,131075937000,659507866788,0,0,0,6898945934597
2018,4,5328019684881,63802553098,46802553098,17000000000,2437930762313,173907022,-173907022,869495694856,890833527743,0,0,0,18487490668,-39825323555,40571643367,45118767505,-4547124138,254661650415,249259411914,0,5402238501,0,0,0,0,0,0,1345905901396,5321763664,5261886567,25817950881,-20556064314,0,0,0,59877097,32434195934,-32374318837,0,10664027216,34055061893,-23391034677,1215009293187,0,258842891150,462366363997,-9233832435,78120497772,2978239544,0,0,75142258228,6673925586277,3687506098641,3684806361876,0,740898046995,724298709,16849114278,18338825325,0,47826555364,19210767385,0,0,0,2699736765,0,0,0,0,0,0,0,0,0,0,2986419487636,2986419487636,1310759370000,566368537309,0,0,0,206077621278,0,131075937000,735886003612,0,0,0,6673925586277
2019,1,5569714098555,75731713183,75731713183,0,2313969274249,173907022,-173907022,1187512798678,1203711141045,219365888,0,0,21743092770,-38160801025,40595482094,45142606232,-4547124138,256950971355,251504616504,0,5446354851,0,0,0,0,0,0,1479085191779,5083790834,5035293737,25817950881,-20782657144,0,0,0,48497097,32392480734,-32343983637,0,10350216093,34055061893,-23704845800,1347824120304,0,271708305643,462366363997,-2703994854,78536744991,3394486763,0,0,75142258228,7048799290334,3988860076962,3986061842847,0,992467638372,832648281,13338151969,11293670166,0,46604921639,19215133269,0,0,0,2798234115,0,0,0,0,0,0,0,0,0,0,3059939213372,3059939213372,1310759370000,566368537309,0,0,0,207338842384,0,131075937000,808370511943,0,0,0,7048799290334
2019,2,5724714901928,53255134936,47255134936,6000000000,2415777027694,173907022,-801320033,1147914824564,1157832568335,240480966,0,0,26610442264,-36768667001,40508616693,45055740831,-4547124138,399450042589,393970854635,0,5479187954,0,0,0,0,0,0,1537080102293,4908449747,4859952650,25817950881,-20957998231,48497097,32434195934,-32385698837,0,0,0,0,10036404970,34055061893,-24018656923,1412148364591,0,264017662251,433849696283,-1718104138,72232428883,4224845550,68007583333,0,0,7261795004221,4304866208118,4301994624963,0,1001928425057,1265999730,10714490298,14842478785,0,200817136965,20019391401,0,0,0,2871583155,0,0,0,0,0,0,0,0,0,0,2956928796103,2956928796103,1310759370000,566368537309,0,0,0,208627862370,0,131075937000,704621129444,0,0,0,7261795004221
2019,3,5742732769744,146086564149,116086564149,30000000000,2412627428942,173907022,-173907022,1083703580702,1094105319159,23082000,0,0,30406718272,-40831538729,40508616693,45055740831,-4547124138,441365153172,435855051914,0,5510101258,0,0,0,0,0,0,1481733397905,4774439791,4725942694,25858639881,-21132697187,0,0,0,48497097,32434195934,-32385698837,0,9722593848,34055061893,-24332468045,1357412536914,0,270308025675,406007542816,-1660664449,72069373250,4061789917,0,0,68007583333,7224466167649,4199358779061,4196487195906,0,969744756914,1319185057,17104999226,18398452058,0,49877808105,17371969516,0,0,0,2871583155,0,0,0,0,0,0,0,0,0,0,3025107388588,3025107388588,1310759370000,566368537309,0,0,0,209934056701,0,131075937000,771632686772,0,0,0,7224466167649
2019,4,5785880824798,103163125222,103163125222,0,2792546231902,173907022,-3242840861,919963166948,916184821195,62550480,0,0,30380656968,-26664861695,40500614410,45047738548,-4547124138,418865030529,413364664958,0,5500365571,0,0,0,0,0,0,1215645277606,4684443147,4684443147,25795808154,-21111365007,0,0,0,0,32434195934,-32434195934,0,9408782725,34055061893,-24646279168,1084423257019,0,274961448413,403155876046,-94817694,77986407391,2844149163,0,0,75142258228,7001526102404,3894174828159,3891378290604,0,825996707924,1882361089,17896496743,21508923286,0,55626888799,18970301148,0,0,0,2796537555,0,0,0,0,0,0,0,0,0,0,3107351274245,3107351274245,1310759370000,566368537309,0,0,0,211573836051,0,131075937000,852783279416,0,0,0,7001526102404
2020,1,5892072066920,41740082686,41740082686,0,2776010082301,173907022,-40360768330,1088951483874,1038733387324,215969907,0,0,89531426711,-39529300068,40500614410,45047738548,-4547124138,472274619654,466745529640,0,5529090014,0,0,0,0,0,0,1136363902145,4670830672,4670830672,25966988154,-21296157482,0,0,0,0,32434195934,-32434195934,0,9094971602,34055061893,-24960090291,1071401736610,0,286277257622,403155876046,-24001649924,11094885637,3236552304,0,0,7858333333,7028435969065,4162833476191,4159904527786,0,839151250425,1657008700,1902097923,13080274981,0,309174888433,18509592446,0,0,0,2928948405,0,0,0,0,0,0,0,0,0,0,2865602492874,2865602492874,1310759370000,566368537309,0,0,0,211748425798,0,131075937000,611055841783,0,0,0,7028435969065
2020,2,5621637407349,55452891702,55452891702,0,2260029641611,173907022,-16299548136,1283481946452,1215428769692,36550000,0,0,97177020679,-29160393919,40489634109,45036758247,-4547124138,597740970127,592176606274,0,5564363853,0,0,0,0,0,0,1756960428312,4645000272,4645000272,26137308154,-21492307882,0,0,0,0,32434195934,-32434195934,0,8781160479,34055061893,-25273901414,1691926028154,0,278022409657,403155876046,-1772540022,11506761783,3648428450,0,0,7858333333,7378597835661,4421717628940,4418788680535,0,1072633244864,1841966786,22299131343,15580051576,0,310607241498,23779697404,0,0,0,2928948405,0,0,0,0,0,0,0,0,0,0,2956880206721,2956880206721,1310759370000,566368537309,0,0,0,211573836051,0,131075937000,702643262499,0,0,0,7378597835661
