Year,Quarter,1. Revenue,1.1. Income from financial assets regconized through profit/loss (FVTPL),1.1.1. Income from selling financial assets FVTPL,1.1.2. FVTPL revaluation gain,"1.1.3. Dividend, interest from FVTPL financial assets",1.2. Income from held to maturity investment (HTM),1.3. Income from loans and receivables,1.4. Income from available for sales assets (AFS),1.5. Income from derivatives,1.6. Revenue in Brokerage services,1.7. Revenue in Underwriting services,1.8. Revenue in Issuance agency services,1.9. Revenue in Advisory services,1.10.Revenue in Auction trust services,1.11. Revenue in Securities custody services,1.12. Revenue in Securities investment and other investment activities,1.13. Rental income from investment property,1.14. Revenue from advisory services,1.15. Others revenue,2. Deductions,3. Net sales and services,4. Cost of goods sold,4.1. Loss from financial assets recognized through profit/loss (FVTPL),4.1.1 Loss from selling financial assets FVTPL,4.1.2 FVTPL financial assets revaluation loss,4.1.3 FVTPL financial assets purchase transaction costs,4.2 Loss form held to maturity investment (HTM),"4.3 Interest cost, loss from loans and receivables",4.4 Loss from available for sales assets (AFS),"4.5 Provision for losses from mortgage assets, uncollectible receivables, and borrowing expenses",4.6 Loss from derivatives,4.7 Proprietary trading services expenses,4.8 Brokerage expenses,"4.9 Underwriting, securities issuance expenses",4.10 Expenses for securities advisory,4.11 Bidding agent service expenses,4.12 Investor' securities depository expenses,4.13 Expenses for financial advisory activities,4.14 Other expenses,4.14.1 Expenses arise from securities transaction errors and other errors,5. Gross profit/(loss) from operating activities,6. Revenue from financial activities,6.1. Realized and unrealized foreign exchange gain,6.2. Income from non fixed accrued dividend and interest,"6.3. Gain from disposals or sales of investments in subsidiaries, associates and joint ventures",6.4. Other revenue from investments,7. Financial expenses,7.1. Realized and unrealized foreign exchange loss,7.2. Interests expenses,"7.3. Loss from disposals or sales of investments in subsidiaries, associates and joint ventures",7.4. Provision for losses on long term financial investment,7.5. Other investment expenses,8. Gain/(loss) from joint ventures,9. Selling costs,10. General and administrative expenses,11. Net profit/(loss) from operating activities,12. Other incomes/(loss),13. Other profit,14. Others revenue,"15. Shares of profit/(loss) in associates, joint-ventures",16. Profit/(loss) before tax,16.1.  Realized gain,16.2.  Unrealized gain,17. Business income tax expenses,17.1.  Current Enterprise Income Tax Expense,17.2.  DeferredIncomeTaxIncome/(expense),18.  Net profit/(loss)after tax,19. Equity holders of the parent,20. Profit after tax deducted of Funds,21. Minority Interests,22. Gain (loss) from revaluation of held to maturity investments,23. Gain (loss) from revaluation of available for sales financial assets,"24. Gain (loss) distributed from investments in subsidiaries, associates and joint ventures",25. Gain (loss) from revaluation of derivatives,26. Gain (loss) from foreign exchange difference of overseas operations,"27. Pre-distributed gain (loss) from investments in subsidiaries, associates and joint ventures",28. Gain (loss) from revaluation of derivatives,29. Gain (loss) from revaluation of fixed assets using fair value model,30. Total comprehensive income,31. Comprehensive income distributed to shareholders,32. Comprehensive income distributed to uncontrolled shareholders,33. Net income to common share,34. Basic earnings/(loss) per share,35. EPS_diluted
2017,2,181708331058,-24197968111,7656850828,-34327127867,2472308928,7018333432,61590232403,3150000000,0,93793132584,0,0,0,0,3055991676,0,0,22019545454,15279063620,0,181708331058,-106926914874,39805742444,-61114345243,100975683442,-55595755,0,0,0,-385194000,0,-3867128633,-63126002811,-671000,2982772103,0,-2473374525,-14044737597,-65818320855,0,74781416184,800946535,0,800946535,0,0,-48694928769,0,-48694928769,0,0,0,0,-2344390701,-22817845200,1725198049,3661669823,-106135774,3555534049,0,5280732098,74156954665,-68876222567,-205400000,0,-205400000,5075332098,5075332098,0,0,-600000010,0,0,0,0,0,0,0,-600000010,-600000010,0,0,0,0
2017,3,198020821904,9284747355,4635821293,3239658989,1409267073,6550256326,70288123220,10009638888,0,63891074416,0,0,0,0,2392727665,0,0,26312500000,9291754034,0,198020821904,-121743122202,-12805258590,-12652841295,-118082275,-34335020,0,0,0,1027000000,0,1576106103,-56245082043,671000,0,0,-2450704622,-7513349648,-45332504402,0,76277699702,675610927,0,675610927,0,0,-51740668948,0,-51740668948,0,0,0,0,-232046534,-18952588052,6028007095,365288401,0,365288401,0,6393295496,3271718782,3121576714,0,0,0,6393295496,6393295496,0,0,0,-1027000010,0,0,0,0,0,0,-1027000010,-1027000010,0,0,0,0
2017,4,303711981546,21967293251,17494835404,3009866622,1462591225,7083021368,76863452195,2762125770,0,114329099271,0,0,0,0,2526204150,0,0,65540008636,12640776905,0,303711981546,-205947167253,-2171110100,-33783799816,31719660245,-106970529,0,0,0,-3000000000,0,-2430964167,-81849711579,-925084,0,0,-2549628419,-12429237356,-101515590548,0,97764814293,650690873,0,650690873,0,0,-52000870698,0,-52000870698,0,0,0,0,-3739924777,-40040126832,2634582859,2159421665,-3038209,2156383456,0,4790966315,-29938560552,34729526867,0,0,0,4790966315,4790966315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,305627564021,70853981340,71566784563,-7071853484,6359050261,10756561237,81921916200,0,0,127194958944,34329861,0,0,0,3048589780,0,0,9240000000,2577226659,0,305627564021,-175720600005,-5575402392,-1921341875,-3453013910,-201046607,0,0,0,-82326636399,0,-1682511845,-90978767903,0,0,0,-3071323167,-3202170484,11116212185,0,129906964016,1141062797,0,1141062797,0,0,-53556626444,0,-53556626444,0,0,0,0,-727874718,-9876196479,66887329172,3530716954,-6000000,3524716954,0,70412046126,80936913520,-10524867394,358233191,-11373925395,11732158586,70770279317,70770279317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,292745807437,31180365108,24758078082,-904851290,7327138316,11218238581,84616637434,2944041095,0,99283992858,30000000,0,0,0,3158473676,0,0,38627900000,21686158685,0,292745807437,-138674012708,-23614400544,-3149767915,-20414555400,-50077229,0,0,0,-5131467500,0,-6542552738,-80808906113,0,0,0,-2505222988,-25640024085,5568561260,0,154071794729,904017582,1375186,902642396,0,0,-50823715697,0,-50823715697,0,0,0,0,-157321971,-37598472330,66396302313,1323391841,0,1323391841,0,67719694154,89037725658,-21318031504,-12624053310,-15114777572,2490724262,55095640844,55095640844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,218257948168,24562329548,23058447591,-1287634088,2791516045,11318599699,68206583375,448438357,0,87968748899,0,0,0,0,2281341070,0,0,11997234091,11474673129,0,218257948168,-92973533380,-6673909368,-26133692396,19536444369,-76661341,0,0,-484000000,264000000,0,-2143617794,-77703283090,0,0,0,-3013079190,-5092948840,1873304902,0,125284414788,858228414,0,856871114,0,1357300,-40183824389,0,-40183824389,0,0,0,0,-1908655149,-20071690515,63978473149,8196359,-161435,8034924,0,63986508073,45737697792,18248810281,-12887991939,-9231288572,-3656703367,51098516134,51098516134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,224974400092,11945299998,7956913541,-77748539,4066134996,10537011027,74805467070,0,0,84249791708,155470961,0,0,0,3051351619,0,0,28657356819,11572650890,0,224974400092,-150515795151,-12947361301,-9891661242,-3009062132,-46637927,0,0,484000000,-23960762500,0,-4637311339,-86497868615,0,0,0,-3394785465,-19946455335,384749404,0,74458604941,1323687471,3831992,1321212779,0,-1357300,-38859624112,0,-38859624112,0,0,0,0,-4149586590,-35367622346,-2594540636,3208557461,-572245,3207985216,0,613444580,3696423259,-3082978679,-225653443,-820081531,594428088,387791137,387791137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,193628629088,12294564905,8924248588,647917286,2722399031,6719921047,72805001055,0,0,71944425133,0,0,0,0,3902663700,0,0,15488181818,10473871430,0,193628629088,-78694406836,-46614043829,-60654999894,14090519141,-49563076,0,0,0,50409149899,0,-3243337448,-72067088633,0,0,0,-4428273897,-11866812928,9116000000,0,114934222252,862867265,0,862867265,0,0,-35791688261,0,-35791688261,0,0,0,0,-329969004,-6611146955,73064285297,55093680,-745592,54348088,0,73118633385,58380196958,14738436427,-14958716435,-11309349566,-3649366869,58159916950,58159916950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,247381231227,27528961616,21225624731,-428011972,6731348857,10202369700,76640921803,65000000,0,55760265311,0,0,0,0,6935392070,0,0,52852209728,17396110999,0,247381231227,-91949608319,-6441011881,-9716379658,3404038914,-128671137,0,0,0,3000000000,0,-5312488033,-57096397679,0,-47000000,0,-6236606978,-19187746914,-628356834,0,155431622908,1491579587,0,1491579587,0,0,-36155600938,0,-36155600938,0,0,0,0,-1859073711,-35727927407,83180600439,1626303783,-94642655,1531661128,0,84712261567,81736234625,2976026942,-18260847694,-17663310500,-597537194,66451413873,66451413873,0,0,0,0,0,0,0,0,0,0,66451413873,66451413873,0,0,1029,0
2019,3,228933338505,38493500806,24753649994,4554025719,9185825093,4654887381,79178396753,0,0,62240647837,0,0,0,0,5005940309,0,0,19495409976,19864555443,0,228933338505,-103203154045,-19994668011,-15628541001,-4041446429,-324680581,0,0,0,0,0,-5488939142,-62312636305,0,0,0,-4547037212,-10944340908,84467533,0,125730184460,1134839189,0,1134839189,0,0,-46418613629,0,-46418613629,0,0,0,0,-4767798321,-19819672442,55858939257,696440922,-147232003,549208919,0,56408148176,55895568886,512579290,-10902246647,-10796984861,-105261786,45505901529,45505901529,0,0,0,0,0,0,0,0,0,0,45505901529,45505901529,0,0,0,0
2019,4,273824391106,55545018415,49597023995,-438961603,6386956023,10426322550,81669260005,513000000,0,60805904657,80434783,0,0,0,4481806755,0,0,34468918909,25833725032,0,273824391106,-121116130243,-10533445058,-13965521243,3952047932,-519971747,0,0,0,0,0,-10881891423,-77446152404,0,-29000000,0,-4365483805,-17526526311,-333631242,0,152708260863,1205829166,808291,1205020875,0,0,-56112787475,0,-56112787475,0,0,0,0,-471097926,-30159167697,67171036931,6225732111,-57548355,6168183756,0,73339220687,69826134358,3513086329,-14653993353,-8503869367,-6150123986,58685227334,58685227334,0,0,0,0,0,0,0,0,0,0,58685227334,58685227334,0,0,0,0
2020,1,223712553112,49574044006,28797707006,7774591833,13001745167,11319659761,72206654583,0,0,56375361723,0,0,0,0,4155311819,0,0,12365081818,17716439402,0,223712553112,-117581138496,-47492601047,-36720657864,-10062467685,-709475498,0,0,0,0,0,-5766637471,-56136150442,-241200,0,0,-3842722626,-3850085710,-492700000,0,106131414616,1733130127,0,1733130127,0,0,-51872709582,0,-51872709582,0,0,0,0,-2259447352,-20982735347,32749652462,366699920,-8564,366691356,0,33116343818,35404219661,-2287875843,-6696635036,-7154210204,457575168,26419708782,26419708782,0,0,0,0,0,0,0,0,0,0,26419708782,26419708782,0,0,0,0
2020,2,286246722490,48579330909,44184059507,-5530135147,9925406549,14674056267,70780141575,65000000,0,80683277510,0,0,0,0,5016989183,0,0,53275592645,13172334401,0,286246722490,-98588768851,-21216264381,-34253544930,11160115867,1877164682,0,0,0,8870000000,0,-7567041998,-77033606866,241200,-56000000,0,-4335832405,-22138693668,24888429267,0,187657953639,386761599,12586680,374174919,0,0,-43163430189,0,-43163430189,0,0,0,0,-432832553,-43470210270,100978242226,534961924,0,534961924,0,101513204150,93547845062,7965359088,-20656244546,-19063172729,-1593071817,80856959604,80856959604,0,0,0,0,0,0,0,0,0,0,80856959604,80856959604,0,0,0,0
