Year,Quarter,Current Assets,Cash and cash equivalents,Cash,Cash equivalents,Short-term financial investments,Short-term investments,Provisions for impairments of short-term investments,Accounts receivable,Trade accounts receivable,Prepayments to suppliers,Intercompany receivables,Receivables from financial investments,Other receivables,Provision for doubtful debts,Inventories,Inventories,Provision for decline in inventories,Other current assets,Short-term prepaired expenses,Shortage of current assets waiting for solution ,VAT deductible,Receivables from State,Margin deposits,Others,LOANS AND ADVANCES TO CUSTOMERS,Loans and advances to customers,Provision for credit loss,Long-Term Assets,Fixed Assets,Tangible fixed assets Accumulated depreciation,Cost,Accumulated depreciation,Finance lease assets,Cost,Accumulated depreciation,Intangible fixed assets,Cost,Accumulated depreciation,Construction in progress,Investment Properties,Cost,Accumulated depreciation,Long-term financial investments,Investments in subsidiaries,Investments in joint-ventures and associates,Other long-term investments,Prosivions for impairments in long-term investments,Other long-term assets,Long-term prepayments,Deferred income tax liabilities,Deferred income tax liabilities,Other long-term assets, Total Assets,Liabilites,Current liabilities,Short-term debts and borrowings,Trade payable,Advances from customers,Taxes payable to State,Payable to employees,Accrued expenses,Other payables,Bonus and welfare funds,Amount due to customers,Deposit from commercial banks,Deposits from customers,Long-term liabilities,"Long-term deposit, mortgage",Deferred income tax liabilities,Provision for severance allowances,Reserves,Unearned premium reserve,Technical reserve,Claim reserve,Catastrophe reserve,Dividend reserve,Equalization reserve,Sharehodler's Equity,Sharehodler's Equity,Owner's equity,Additional Paid-In Capital,Treasury shares,Other reserves,Foreign exchange revaluation,Reserves for investment and development,Financial researve funds,Statutory reserve,Retained earnings,"Other capital, funds",Bonus and Welfare fund (Before 2010),Minority Interests,
2018,1,4722454113029,115891557643,110966557643,4925000000,2614741930738,646438916310,-32791285572,795744900002,510334456509,97500164930,0,0,259206761614,-71296483051,10361885911,10361885911,0,208703013156,197242764687,0,8058405294,3401843175,0,0,0,0,0,1024155148609,84354022769,75017186028,166984493311,-91967307283,0,0,0,9336836741,15741792486,-6404955745,0,115147929012,121055366654,-5907437642,759241700271,0,128940639640,120625812685,-82355921863,26930926768,24910086242,61818005,0,0,5746609261638,3813958340952,3808076021953,229968537311,498582223156,5494006415,27816101539,75509595059,466133586,112778839520,137968001,0,0,0,5882318999,0,483691069,0,0,0,0,0,0,0,0,1932650920686,1932650920686,803957090000,827943052804,0,0,0,21059046903,0,48967380576,229687663522,0,0,0,5746609261638
2018,2,4962271977634,166603266361,166472666361,130600000,2815703168512,632687010374,-88687864084,762851751948,439207006833,125200551786,0,0,261343210317,-62899016988,8209286263,8209286263,0,217529526406,206806951665,0,9095157294,1627417447,0,0,0,0,0,840306907685,90823929739,81756728914,177393365529,-95636636615,0,0,0,9067200825,15999592486,-6932391661,0,114403955745,121055366654,-6651410909,546180836903,0,129096461516,105725812685,-78014628107,38889246840,36942799314,61818005,0,0,5802578885319,3971173350696,3965074048075,277841188771,409612055223,6161210774,20991039012,52973107766,347227832,212019937120,219668001,0,0,0,6099302621,0,318688441,0,0,0,0,0,0,0,0,1831405534623,1831405534623,803957090000,827943052804,0,0,0,22544374262,0,48967380576,126956054331,0,0,0,5802578885319
2018,3,5071344012778,126215986466,126085386466,130600000,2768000853595,598560909031,-74774285991,904817131371,555000509241,148010758841,0,0,264244030298,-62438167009,9491451854,9491451854,0,249043280890,239183135644,0,7499124402,2361020844,0,0,0,0,0,1008806577870,85989560600,77468653279,175435645944,-97966992665,0,0,0,8520907321,15999592486,-7478685165,0,113659982478,121055366654,-7395384176,712153820705,0,126930081609,155693312685,-78031873937,38742853236,36881983742,50633672,0,0,6080150590648,4224726618086,4215728315465,293446983305,564124369603,6093097891,28691730338,85296617882,201653332,126288332209,211168001,0,0,0,8998302621,0,318688441,0,0,0,0,0,0,0,0,1855423972562,1855423972562,803957090000,827943052804,0,0,0,22544374262,0,48967380576,150961193419,0,0,0,6080150590648
2018,4,3631287420943,124626900829,124626900829,0,1330075827579,599508668818,-80944221670,854973797755,574362949654,134568100906,0,0,201465001416,-60832254221,9607480818,9666375593,-58894775,240708105133,234116184752,0,743509406,5848410975,0,0,0,0,0,2469436374231,96261180344,87688645232,188650144343,-100961499111,0,0,0,8572535112,16641592486,-8069057374,0,114494403529,122642128702,-8147725173,2168461469915,0,127980798210,155694412685,-79492797356,35594644844,35594644844,0,0,0,6100723795174,4280603936560,4271605633939,127522120251,532866400961,10481177526,17978846104,76981126572,4161366528,112066405807,259468001,0,0,0,8998302621,0,318688441,0,0,0,0,0,0,0,0,1820119858614,1820119858614,803957090000,827943052804,0,0,0,22644374262,0,48967380576,115584572684,0,0,0,6100723795174
2019,1,5766085623975,201838416417,201663416417,175000000,2930204589967,468696320956,-95322694753,1011082002056,605578191129,159608429527,0,0,294081389542,-53596008142,12464085527,12464085527,0,288480703196,276966224977,0,7356940300,4157537919,0,0,0,0,0,967300512717,97067847562,89027678156,194216276497,-105188598341,0,0,0,8040169406,16641592486,-8601423080,0,113740923549,122642128702,-8901205153,654376494524,0,128040790411,148878145458,-48377898106,33222285298,33222285298,0,0,0,6733386136692,4881827151409,4869404278048,180377747609,645302028141,7424590522,29358751753,31387623779,45765502,124008780405,72968001,0,0,0,12422873361,0,483691069,0,0,0,0,0,0,0,0,1851558985283,1851558985283,803957090000,827943052804,0,0,0,22644374262,0,49884763553,146156428187,0,0,0,6733386136692
2019,2,6163254552815,92974902053,92874902053,100000000,3151028247785,624150712555,-140391544516,963939356255,568273549045,164943150220,0,0,268320035628,-50737378638,16272922191,16331816966,-58894775,370414313782,353736321958,0,9208482952,7469508872,0,0,0,0,0,999409044390,98772961562,90833179859,200197633778,-109364453919,0,0,0,7939781703,17057592486,-9117810783,0,145287059489,155176877658,-9889818169,566087906686,0,41411989222,95389498488,-47638690563,28993102373,28993102373,0,0,0,7162663597205,5382835724615,5374027120360,196581600512,745543555715,8881745155,26226275422,80860812011,28927710,184451406565,199336139,0,0,0,8808604255,0,483691069,0,0,0,0,0,0,0,0,1779827872590,1779827872590,803957090000,827943052804,0,0,0,22827850857,0,49884763553,69926849390,0,0,0,7162663597205
2019,3,6233935950518,84458435144,84358435144,100000000,3084384989877,568771993575,-149044015751,1000821108510,615496043438,113039133636,0,0,309195579882,-50049648446,9265817010,9324711785,-58894775,364374898292,353693749574,0,9090387812,1590760906,0,0,0,0,0,1106530738920,107758994683,100404271439,214568463610,-114164192171,0,0,0,7354723244,17057592486,-9702869242,0,142178135085,152704152823,-10526017738,678083577868,0,40591882811,95389498488,-47709132125,30287089022,28485332143,0,0,0,7340466689438,5534239960998,5481757218508,169398330404,697728621974,13080451909,28330017278,113947184458,28927710,121659218545,175336139,0,0,0,52482742490,0,378303030,0,0,0,0,0,0,0,0,1806226728440,1806226728440,803957090000,827943052804,0,0,0,22827850857,0,49884763553,96352749202,0,0,0,7340466689438
2019,4,6608189417275,122012470282,122012470282,0,3183803313794,514695503218,-132130006868,994785803984,652452814254,98443049235,0,0,279052111410,-48302170915,5906364973,5965259748,-58894775,399902455004,393106374254,0,6240252937,555827813,0,0,0,0,0,969634252108,114958052783,106633417655,223700973692,-117067556037,0,0,0,8324635128,18637092486,-10312457358,0,134269251437,145709389296,-11440137859,551328511831,0,41504329370,96373299985,-49386669985,34080157578,32344314989,0,0,0,7577823669383,5707332366152,5659400161091,6287285564,555357841845,6817186836,53276727585,170588826845,13397849013,112902392879,175336139,0,0,0,47932205061,0,205915601,0,0,0,0,0,0,0,0,1870491303231,1870491303231,803957090000,827943052804,0,0,0,22827850857,0,49884763553,160537190051,0,0,0,7577823669383
2020,1,6800516258269,102744878666,102644878666,100000000,3297550657798,455173371554,-143414640789,1035106009918,585929338977,136208988294,0,0,346781664522,-46553981875,14414563644,14414563644,0,451480459788,445096638701,0,4887034235,1496786852,0,0,0,0,0,1071363114107,102758234161,94748327095,213704335395,-118956008300,0,0,0,8009907066,18960592486,-10950685420,0,133355131316,145709389296,-12354257980,695022829065,0,44273622099,74173771025,-33258006931,28687756316,27293588945,0,0,0,7871879372376,5955243670996,5919832718376,88760595673,648215411327,13452162916,35189919582,60751312213,6495555496,122470762053,189836139,0,0,0,35410952620,0,0,0,0,0,0,0,0,0,0,1916635701380,1916635701380,803957090000,827943052804,0,0,0,22927850857,0,55402458511,201741948104,0,0,0,7871879372376
2020,2,6982467208150,153355510395,153255510395,100000000,3720078997883,292159071643,-39451884893,933105670695,493204642499,137873400247,0,0,335592280190,-46704652241,14599741323,14599741323,0,410315100229,406193786715,0,3253323086,867990428,0,0,0,0,0,1017030294529,117878411548,110452867399,234710472363,-124257604964,0,0,0,7425544149,18960592486,-11535048337,0,132441011195,145709389296,-13268378101,645999788266,0,43291669412,41510000000,-11813439932,24800196471,23552510303,0,0,0,7999497502679,6098644888293,6062675379732,188207130731,613659646279,9924693229,54645655789,165022354532,3906215497,217508204879,187836139,0,0,0,35969508561,0,0,0,0,0,0,0,0,0,0,1900852614386,1900852614386,803957090000,827943052804,0,0,0,24031389849,0,55402458511,184828049635,0,0,0,7999497502679
