Year,Quarter,Current Assets,Cash and cash equivalents,Cash,Cash equivalents,Short-term financial investments,Short-term investments,Provisions for impairments of short-term investments,Accounts receivable,Trade accounts receivable,Prepayments to suppliers,Intercompany receivables,Receivables from financial investments,Other receivables,Provision for doubtful debts,Inventories,Inventories,Provision for decline in inventories,Other current assets,Short-term prepaired expenses,Shortage of current assets waiting for solution ,VAT deductible,Receivables from State,Margin deposits,Others,LOANS AND ADVANCES TO CUSTOMERS,Loans and advances to customers,Provision for credit loss,Long-Term Assets,Fixed Assets,Tangible fixed assets Accumulated depreciation,Cost,Accumulated depreciation,Finance lease assets,Cost,Accumulated depreciation,Intangible fixed assets,Cost,Accumulated depreciation,Construction in progress,Investment Properties,Cost,Accumulated depreciation,Long-term financial investments,Investments in subsidiaries,Investments in joint-ventures and associates,Other long-term investments,Prosivions for impairments in long-term investments,Other long-term assets,Long-term prepayments,Deferred income tax liabilities,Deferred income tax liabilities,Other long-term assets, Total Assets,Liabilites,Current liabilities,Short-term debts and borrowings,Trade payable,Advances from customers,Taxes payable to State,Payable to employees,Accrued expenses,Other payables,Bonus and welfare funds,Amount due to customers,Deposit from commercial banks,Deposits from customers,Long-term liabilities,"Long-term deposit, mortgage",Deferred income tax liabilities,Provision for severance allowances,Reserves,Unearned premium reserve,Technical reserve,Claim reserve,Catastrophe reserve,Dividend reserve,Equalization reserve,Sharehodler's Equity,Sharehodler's Equity,Owner's equity,Additional Paid-In Capital,Treasury shares,Other reserves,Foreign exchange revaluation,Reserves for investment and development,Financial researve funds,Statutory reserve,Retained earnings,"Other capital, funds",Bonus and Welfare fund (Before 2010),Minority Interests,
2012,2,8283288778016,1724310214708,929310214708,795000000000,4807552242932,4893988734623,-86436491691,1612844278269,1545849364211,70119285569,0,0,66399280075,-69523651586,1938735350,1938735350,0,136643306757,13227370490,0,44299250622,0,0,79116685645,0,0,0,2058746713496,540673877568,47492796452,131098865406,-83606068954,0,0,0,40576583240,59690325422,-19113742182,452604497876,0,0,0,1375929267384,0,423463833453,1102474757930,-150009323999,142143568544,125199334309,0,0,16944234235,10342035491512,4970892715135,4968570121753,0,1380587625147,28455041864,61313261676,137228531915,1638994518,1457082221001,8919782546,0,0,0,2322593382,0,0,2243342175,0,0,0,0,0,0,0,5371142776377,5371142776377,2129471520000,2974771778198,-138219350615,0,-7073159896,179211820775,61764249596,0,171215918319,0,0,0,10342035491512
2012,3,8673803142509,4341308175434,1121308175434,3220000000000,2613058477358,2701967779549,-88909302191,1585257937275,1473902109499,117508933520,0,0,110830130271,-116983236015,1969087000,1969087000,0,132209465442,11865777702,0,42643263313,0,0,77700424427,0,0,0,2436318907919,1007636405180,46213027464,133713608013,-87500580549,0,0,0,42238717496,63460325422,-21221607926,919184660220,0,0,0,1292004085140,0,396444031771,1065284689256,-169724635887,136678417599,120449779899,0,0,16228637700,11110122050428,5098199993640,4595877945350,0,1224655742395,31924899736,48140107285,132354304357,1927213518,1224946200340,3615669506,0,0,0,502322048290,0,0,2235797083,0,0,0,0,0,0,0,6011922056788,6011922056788,2342418670000,3323062514020,-138219350615,0,-5207002226,179211820775,0,0,244432415352,0,0,0,11110122050428
2012,4,8389906062676,1773518264884,1007638264884,765880000000,5275830007058,5356403269249,-80573262191,1173648940979,1124067119187,68305378240,0,0,152113621922,-170837178370,1989702670,1989702670,0,164919147085,10773744766,90089890454,0,0,0,64055511865,0,0,0,2381298366116,1031461314679,57066158279,145610883373,-88544725094,0,0,0,42507515470,65947176822,-23439661352,931887640930,0,0,0,1218758136997,0,410428986379,984682218956,-176353068338,131078914440,114687513742,0,0,16391400698,10771204428792,4687926552028,4185637098830,0,1108156127879,6288647510,68211080677,54871056492,11114628440,1166029434723,13158310655,0,0,0,502289453198,0,0,2232701991,0,0,0,0,0,0,0,6083277876764,6083277876764,2342418670000,3323062514020,-138219350615,0,0,179211820775,0,69119766469,307684456115,0,0,0,10771204428792
2013,1,9487945144468,3962720311110,694720311110,3268000000000,4178355628566,4273435989718,-95080361152,1254445921686,1236517530264,91378876279,0,0,101908714265,-175359199122,998033320,998033320,0,91425249786,12327965506,0,2112153585,0,0,76985130695,0,0,0,2106303529934,1066754366152,71456647352,163565826882,-92109179530,0,0,0,45021391425,70761601822,-25740210397,950276327375,0,0,0,892630569699,0,407606517307,683903380516,-198879328124,146918594083,117363193385,0,0,29555400698,11594248674402,4927167052931,4487378744233,62500000000,1312498307772,12195567640,66896340496,77081328281,9353174555,1053651651307,7485108348,0,0,0,439788308698,0,0,0,0,0,0,0,0,0,0,6177425486002,6177425486002,2342418670000,3323062514020,-141877589755,0,0,179211820775,74429725362,0,400180345600,0,0,489656135469,11594248674402
2013,2,9411229519372,2269585875941,1032585875941,1237000000000,5445246882439,5567426784442,-122179902003,1640057567159,1647234407842,93058382952,0,0,105410164738,-205645388373,1452486620,1452486620,0,54886707213,13580443494,0,1641678202,0,0,39664585517,0,0,0,2119031103177,1166974545334,118761862364,216800959422,-98039097058,0,0,0,78825656571,108105296312,-29279639741,969387026399,0,0,0,806817316974,0,367867909389,683903380516,-244953972931,145239240869,115513393171,0,0,29725847698,11530260622549,5008300589159,4568509338336,62500000000,1580736600769,17966818783,104345007608,111610406843,18130611422,506380451798,19589131120,0,0,0,439791250823,0,0,0,0,0,0,0,0,0,0,6032174009555,6032174009555,2342418670000,3323062514020,0,-141877589755,0,179211820775,0,79518537366,249840057149,0,0,489786023835,11530260622549
2013,3,9504001983090,985656774719,908556774719,77100000000,6948822201840,7106774920442,-157952718602,1514843822128,1505672592443,114605301818,0,0,111648034836,-217082106969,951909770,951909770,0,53727274633,13276720981,0,2660892066,0,0,37789661586,0,0,0,1985769957732,1172218631315,111996966503,197609594270,-85612627767,0,0,0,76165654898,110795466212,-34629811314,984056009914,0,0,0,675417817900,0,229794103894,664247427696,-218623713690,138133508517,108476880026,0,0,29656628491,11489771940822,4920899476215,2408120664013,125000000000,1526571682729,48429127725,58920570633,141399544772,15446836626,481319715890,11033185638,0,0,0,401404842690,401404842690,0,0,2111373969512,1324092108686,1063659571,643804796277,142413404978,0,0,6080015683414,6080015683414,2342418670000,3323062514020,-141877589755,0,0,179211820775,83828937838,0,293371330536,0,0,488856781193,11489771940822
2013,4,10290581231152,2672078875363,530568875363,2141510000000,6135134387096,6327438523951,-192304136855,1411581033655,1375440865030,143617919273,0,0,103824919718,-211302670366,2447356770,2447356770,0,69339578268,28232403747,0,5939350660,0,0,35167823861,0,0,0,2109292573464,1377941529079,122772727289,216018932399,-93246205110,0,0,0,90543652731,132312192048,-41768539317,1164625149059,0,0,0,596723428748,0,199045745661,590804798705,-193127115618,134627615637,104062011034,0,0,30565604603,12399873804616,5479960157619,2147834554517,70000000000,1512631360878,46957534322,103864808487,45762942364,52581227508,302452370434,13584310524,0,0,0,549582676108,0,0,0,2782542926994,2055509880814,0,604823791008,122209255172,0,0,6174698734599,6174698734599,2342418670000,3323062514020,-157228060975,0,0,179211820775,0,0,399864337883,0,0,745214912398,12399873804616
2014,1,14946643461669,3524966671534,712173671534,2812793000000,4605039752345,4808235523951,-203195771606,6660715579755,6559874970276,249587632318,0,0,66724538664,-215471561503,1609928620,1609928620,0,154311529415,112048189188,0,3280767356,0,0,38982572871,0,0,0,2862896445492,491317624618,198698224647,302886507461,-104188282814,0,0,0,89127490293,137631761438,-48504271145,203491909678,910183032451,915980376607,-5797344156,1313896846761,0,81089174131,1428519480835,-195711808205,147498941662,114631045241,0,0,32867896421,17809539907161,10847019068750,10161258412256,0,1621986228728,93779845943,54045367127,76376780706,27171398814,173664457047,6442730529,0,0,0,685760656494,0,0,0,0,0,0,0,0,0,0,6223315223797,6223315223797,2342418670000,3323062514020,0,-157228060975,0,179211820775,0,0,443437252632,0,0,739205614614,17809539907161
2014,2,15829298225769,2653538757524,892376757524,1761162000000,4079310712390,4291908523950,-212597811560,8887853911240,8816555223024,244531402603,0,0,36093443639,-209326158026,3150770950,3150770950,0,205444073665,163223689402,0,1294231660,0,0,40926152603,0,0,0,4591588107059,489660469932,225898617717,339653536476,-113754918759,0,0,0,89094876202,144729080369,-55634204167,174666976013,904385688295,915980376607,-11594688312,3049453217354,0,80713520754,3164275080835,-195535384235,148088731478,115207336819,0,0,32881394659,20420886332828,13642891200615,12959342780512,0,2076246262171,169351685918,97613547036,109330681056,32178451339,303890316322,15188636762,0,0,0,683548420103,0,0,0,0,0,0,0,0,0,0,6054859312348,6054859312348,2342418670000,3323062514020,0,-157228060975,0,179211820775,0,0,270583531421,0,0,723135819865,20420886332828
2014,3,13472370125197,1861541047609,805211047609,1056330000000,4228637175884,4444586434250,-215949258366,7145974380036,7150909321588,169149461283,0,0,30165665443,-204250068278,3388500550,3388500550,0,232829021118,188051290583,0,2507293492,0,0,42270437043,0,0,0,5336730700543,987995218950,215536252515,340841593537,-125305341022,0,0,0,86138459410,149983976177,-63845516767,686320507025,898588344139,915980376607,-17392032468,3304489162863,0,80678693326,3424509713704,-200699244167,145657974591,112555162807,0,0,33102811784,18809100825740,11986538144415,11384988232158,0,1794169653997,201576219090,65872659991,104570206250,26722538808,81421150105,6083298570,0,0,0,601549912257,0,0,0,0,0,0,0,0,0,0,6116164930363,6116164930363,2342418670000,3323062514020,0,-162414980975,0,179211820775,0,0,332344043659,0,0,706397750962,18809100825740
2014,4,13167914799013,1981204511746,713824511746,1267380000000,4124327426893,4337857396490,-213529969597,6822017548322,6809399005259,160116474490,0,0,59142102469,-206640033896,2111139320,2111139320,0,238254172732,204062936668,0,1840552246,0,0,32350683818,0,0,0,5162503611894,990927819416,216117044728,346342799584,-130225754856,0,0,0,83325486617,155273976177,-71948489560,691485288071,892790999983,915980376607,-23189376624,3138748459472,0,73157256108,3266602241269,-201011037905,140036333023,106669285239,0,0,33367047784,18330418410907,11442921663816,10860475181987,0,1581334210913,199863269988,64174063426,32444188496,40983957120,87334531869,8661985943,0,0,0,582446481829,0,0,0,0,0,0,0,0,0,0,6191230749944,6191230749944,2342418670000,3323062514020,-162414980975,0,0,179211820775,0,0,401714279684,0,0,696265997147,18330418410907
2015,1,13958124312531,1090426785658,955426785658,135000000000,6639715016704,129616443765,-40256427061,5984800187507,5881343004185,171684825854,0,0,484202252365,-552429894897,3499015220,3499015220,0,239683307442,196744915880,0,608520370,0,0,42329871192,0,0,0,3936690037570,285176393589,204279785342,346423156384,-142143371042,0,0,0,80896608247,160966336177,-80069727930,0,1587152505267,1617889466307,-30736961040,1937417111132,0,72752635416,575200276773,-30581470091,93701167994,93701167994,0,0,0,17894814350101,10890362546144,10316343767262,0,2018135044516,141932063447,75160201580,70379511864,29209558865,64411826942,4333839753,0,0,0,574018778882,0,0,0,0,0,0,0,0,0,0,7004451803957,7004451803957,2342418670000,3323062514020,0,-162414980975,0,179211820775,113005864343,0,466907798463,0,0,0,17894814350101
2015,2,13377497494898,1011647878798,801647878798,210000000000,6899398404992,129416443765,-49478038773,5271085253168,5137803553864,175619877363,0,0,512913201637,-555251379696,2331154780,2331154780,0,193034803160,191255457376,0,1779345784,0,0,0,0,0,0,4040584148578,275122878446,196528898886,349682029177,-153153130291,0,0,0,78593979560,167583936177,-88989956617,0,1579604920852,1617889466307,-38284545455,2069226174418,0,73090075357,579600276773,-29320676119,82767359524,82767359524,0,0,0,17418081643476,10393448925390,9926038701037,70000000000,2010710547022,161311606643,98606347672,77407091215,38685777262,65623774581,10950453013,0,0,0,467410224353,0,0,0,0,0,0,0,0,0,0,7024632718086,7024632718086,2342418670000,3323062514020,0,-217353860975,0,179211820775,0,0,531160006714,0,0,0,17418081643476
2015,3,14113571315588,909254004238,775754004238,133500000000,6859569644992,129316443765,-51426798773,6116722744433,5863271615151,197185457113,0,0,609542379989,-553276707820,2528016580,2528016580,0,225496905345,183252140632,0,42244764713,0,0,0,0,0,0,4245056478097,280955660049,207012192329,372524774455,-165512582126,0,0,0,73943467720,171863936177,-97920468457,0,1577546650721,1623378780591,-45832129870,2275565869925,0,73160095653,574600276773,-35530624521,72495816588,72495816588,0,0,0,18358627793685,11437021176505,11029174849399,16500000000,1680822900581,159515239413,86681826666,80483034534,73378646445,364269920808,8157016514,0,0,0,407846327106,0,0,0,0,0,0,0,0,0,0,6921606617180,6921606617180,2342418670000,3323062514020,0,-217353860975,0,179211820775,0,0,426558841975,0,0,0,18358627793685
2015,4,12516964231117,758738988078,333738988078,425000000000,5833067587118,158392135139,-68044548021,5725470681766,4730246042495,169838421326,0,0,1344019972668,-518633754723,2457894310,2457894310,0,197229079845,153788546126,0,43440533719,0,0,0,0,0,0,2980277086583,277385492820,216364497915,328895243730,-112530745815,0,0,0,61020994905,118690662723,-57669667818,0,1567500699881,1620880414166,-53379714285,1067330493363,0,333172027732,568700276773,-114541811142,48005724298,48005724298,0,0,0,15497241317700,8763277946225,8363487787723,15000000000,1513912984878,155164227025,50801301767,70194346440,75297993929,179876327537,32110552454,0,0,0,399790158502,0,0,0,0,0,0,0,0,0,0,6733963371475,6733963371475,2342418670000,3323062514020,-212883100975,0,0,179211820775,0,0,761177139042,0,0,0,15497241317700
2016,1,13401016753903,812766989720,527766989720,285000000000,6743970621886,273559069907,-67763448021,5543029195547,5252412818101,184575430183,0,0,606186455210,-500145507947,12183701201,12183701201,0,289066245549,248598115670,0,40205665437,262464442,0,0,0,0,0,3034262160265,271541999155,209989136957,326984248426,-116995111469,0,0,0,61552862198,123630662723,-62077800525,0,1559953115466,1620880414166,-60927298700,1144749960508,0,332441338392,490700276773,-114891654657,37416855062,37416855062,0,0,0,16435278914168,9646896915325,9381338152249,101000000000,1583895931819,287706405910,53611373328,101342039693,78895973687,181548999826,38528256753,0,0,0,265558763076,0,0,0,0,0,0,0,0,0,0,6788381998843,6788381998843,2342418670000,3323062514020,-212883100975,0,0,179211820775,0,0,811817036641,0,0,0,16435278914168
2016,2,13908521866487,732744680962,691744680962,41000000000,6785022784869,485369362418,-85127478734,6124485271839,5786413394971,180781499258,0,0,696259703010,-538969325400,20014476283,20014476283,0,246254652534,206740241339,0,39251946753,262464442,0,0,0,0,0,2948780355986,273582172302,207383845667,331843778427,-124459932760,0,0,0,66198326635,133120662723,-66922336088,0,1552405531051,1620880414166,-68474883115,1071852669659,0,258919363046,490648354219,-116715047606,30192522500,30192522500,0,0,0,16857302222473,10032168464073,9808749108173,0,1703378934764,295860956188,86390298631,90114840146,70073272353,164748672297,37524844255,0,0,0,223419355900,0,0,0,0,0,0,0,0,0,0,6825133758400,6825133758400,2342418670000,3323062514020,-212883100975,0,0,179211820775,0,0,837912606492,0,0,0,16857302222473
2016,3,14045108263565,714238137209,456238137209,258000000000,6410353597227,431324021011,-71596324969,6691528274015,6164886807970,332009988966,0,0,526050627877,-331419150798,10944941760,10944941760,0,218043313354,176518839764,0,41262009148,262464442,0,0,0,0,0,3004337850513,288558787219,208052891056,340961020748,-132908129692,0,0,0,80505896163,152711512276,-72205616113,0,1856445726657,1933423583575,-76977856918,809806221003,0,269792789398,455394744865,-115381313260,26688105160,26688105160,0,0,0,17049446114078,10541987406765,10393142159325,0,1892732327617,323650569782,57840722198,131359718799,77195836653,171295865875,34677963819,0,0,0,148845247440,0,0,0,0,0,0,0,0,0,0,6507458707313,6507458707313,2342418670000,3323062514020,-212883100975,0,0,179211820775,0,0,515215963468,0,0,0,17049446114078
2016,4,14126313759061,706885123558,210885123558,496000000000,6290261700621,227513580247,-22203514257,6857861819169,6228327995927,245059667626,0,0,693388502471,-308914346855,8218238815,8218238815,0,263086876898,175093071207,0,70902129452,17091676239,0,0,0,0,0,2516247016894,301785328644,212532063227,357573851065,-145041787838,0,0,0,89253265417,167633613500,-78380348083,0,1846052743414,1933423583575,-87370840161,302031465624,0,0,455301399865,-313269934241,39824446172,20989255406,18835190766,0,0,16642560775955,9821015586008,9712305343984,0,1761423619445,363983345094,119975292008,110334370859,2792061302,49345791575,31458350935,0,0,0,108710242024,0,0,0,0,0,0,0,0,0,0,6821545189947,6821545189947,2342418670000,3323062514020,-212883100975,0,0,179211820775,0,0,829422167844,0,0,0,16642560775955
2017,1,15094298577183,731854222982,644854222982,87000000000,7111365500694,544032603538,-22526102844,6913803520244,6275266580123,216259429257,0,0,731805257678,-309527746814,7994928210,7994928210,0,329280405053,233750006096,0,91664402787,3865996170,0,0,0,0,0,2433246719051,297888127777,209894614076,362698448667,-152803834591,0,0,0,87993513701,172575583500,-84582069799,0,1837570538946,1933423583575,-95853044629,225885953669,0,0,454725402745,-333839449076,40973624871,22138434105,18835190766,0,0,17527545296234,10617934232519,10514577566009,230000000000,1831762302558,380235261763,36383728344,122022456020,6973107864,82708045653,23808478329,0,0,0,103356666510,0,0,0,0,0,0,0,0,0,0,6909611063715,6909611063715,2342418670000,3323062514020,-212883100975,0,0,179211820775,0,0,922446910671,0,0,0,17527545296234
2017,2,14988774376816,1585764578683,1113764578683,472000000000,6186850477592,711509286663,-23346009071,6923233370591,6729084861426,217292418445,0,0,287741305407,-310885214687,10377843543,10377843543,0,282548106407,208016129511,0,74282057204,249919692,0,0,0,0,0,4372447030229,288468895622,202903886955,362826638304,-159922751349,0,0,0,85565008667,176570008500,-91004999833,0,1516534780401,1620880414166,-104345633765,918918640185,0,0,450261166373,-328342526188,42978254463,24143063697,18835190766,0,0,19361221407045,12347156391885,11608353539400,739870375980,1989313316135,392270177355,88378538632,154739633654,9888204638,63953878150,78121515169,0,0,0,738802852485,0,0,0,0,0,0,0,0,0,0,7014065015160,7014065015160,2342418670000,3323062514020,-212883100975,0,0,179211820775,0,0,1012359472584,0,0,0,19361221407045
2017,3,15206224666382,797530948874,659530948874,138000000000,7353501686794,968398547545,-28060360751,6789491715263,6595854670060,184527510029,0,0,319820156588,-310710621414,7999404282,7999404282,0,257700911169,180995216603,0,73534617110,3171077456,0,0,0,0,0,3886208589940,279923749383,195157380118,368401015789,-173243635671,0,0,0,84766369265,182498976100,-97732606835,0,1508450266599,1621298874166,-112848607567,363115102016,0,0,447266918989,-284151816973,31784486884,29749296118,2035190766,0,0,19092433256322,12381718260450,11741426146197,902811849025,1736795918369,415428532429,52861367776,215975664977,38667944376,140624871548,75810740753,0,0,0,640292114253,0,0,0,0,0,0,0,0,0,0,6710714995872,6710714995872,2342418670000,3323062514020,-212883100975,0,0,179211820775,0,0,712167165284,0,0,0,19092433256322
