Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2013,3,25571462388,-40913411281,-2719412891,311422007,-650962178,400062167,28168919581,0,10168079793,-668181818,0,-233698155600,239884240000,-31979082479,5500000000,192087342,-20769092555,0,0,-11869314180,24087760000,0,-1985310,0,12216460510,1615447748,34086578457,-2028789,35699997416
2013,4,143911551265,-111226130645,-4227391765,-164590013,-851227234,181173963,-2930264283,0,24693121288,-97372000,2227791,-48000000000,91000000000,-71950264110,23999205000,340803417,-4705399902,0,0,2033854398,-19648526508,0,-4342830,0,-17619014940,2368706446,41782791098,87873831,44239371375
2014,1,119532090282,-78982027454,-9527247296,-60338691,-3399503127,10206808948,-25435225427,0,12334557235,0,0,-102870000000,73155266000,0,0,519738440,-29194995560,0,0,44481369618,-17592976000,0,0,0,26888393618,10027955293,44241046601,0,54269001894
2014,2,34560096935,-94662143567,-7629345683,-528065850,-1322108925,-8398306179,-3589610294,0,-81569483563,-11724858598,0,102870000000,-73155266000,0,0,564036171,18553911573,0,0,58878335923,-12809676798,0,-1447230,0,46067211895,-16948360095,54269001894,11971187,37332612986
2014,3,101437380302,-60639245897,-13822569362,-707676672,-723962592,30199477404,-8143845500,0,47599557683,-1414860474,10167272,-176000000000,179000000000,-119108013994,84489124600,628761818,-32394820778,0,0,37733223559,-51447504433,0,1447230,0,-13712833644,1491903261,37332612986,-13167,38824503080
2014,4,133927276276,-17192755156,-10673557326,-609246684,-809288688,4639282352,-63717978968,0,45563731806,-1179887367,27024636,122925299003,-118298850734,-223365449790,237619566394,213105525,17940807667,0,0,13365449790,-69408055657,0,0,0,-56042605867,7461933606,38824503080,21516,46286458202
2015,1,54593491977,-60420668517,-16648505290,-26835538,-1819226915,9245342222,-20612166560,0,-35688568621,-281137500,124400914,-74550000000,83011397242,0,0,598360842,8903021498,0,0,26065745954,-7497681132,0,0,0,18568064822,-8217482301,46286458202,0,38068975901
2015,2,102946883923,-106888006491,-12270317738,-203376987,-1039124033,6444537823,-44019559343,0,-55028962846,-842114182,-983458,74550000000,-83011397242,0,0,385454342,-8919040540,0,0,107367727228,-71885994499,0,0,0,35481732729,-28466270657,38068975901,759991,9603465235
2015,3,80190125069,-81957937916,7767876822,-293484300,-932553830,-77846724,-19084923097,0,-14388743976,-226078821,-184677203,-126616369900,138017208827,0,11685500000,334047956,23009630859,0,0,26377922173,-40784891978,0,0,0,-14406969805,-5786082922,9603465235,0,3817382313
2015,4,130550997824,-57615538687,-8730147062,-234252675,-1192271522,14600488565,-28764403962,0,48614872481,1180500320,251075657,9064991032,-3274642491,0,0,133939925,7355864443,0,0,-10636211224,-23478311102,0,0,0,-34114522326,21856214598,3817382313,449122,25674046033
2016,1,114566389894,-88265592160,-13943542294,-49189967,-2706576231,11502142785,-35015118024,0,-13911485997,-387360568,16203791,0,0,0,0,306884262,-64272515,0,0,39932363000,-10689365708,0,0,0,29242997292,15267238780,25674046033,-420897,40940863916
2016,2,0,0,0,0,0,0,0,0,-52912941112,-19191125907,38341664,0,0,0,0,-8164261,-19160948504,0,0,91839262996,-50784028354,0,0,0,41055234642,-31018654974,40940863916,-3750057,9918458885
2016,3,123565901851,-104717300294,-8876506833,-429677238,-1152071550,8201063973,-16508746750,0,82663159,14161228862,-16316222,0,-1000000000,-41722000000,56000000000,298696576,27721609216,0,-3578000000,58044508801,-84687901250,0,0,0,-30221392449,-2417120074,9918458885,0,7501338811
2016,4,136538276418,-45961879815,-8612829001,-317939865,-650958255,3635380428,-20595024327,0,64035025583,-186569119,24151969,-51512500000,72200000000,41722000000,-62222000000,140354325,165437175,0,0,-17810100000,-34013748417,0,0,0,-51823848417,12376614341,7501338811,29894,19877983046
2017,1,111290860867,-98220210767,-12580299203,-78381747,-2507275436,11485475299,-32818348628,0,-23428179615,-824593100,0,0,0,0,0,252803921,-571789179,0,0,43445279462,-26090682365,0,0,0,17354597097,-6645371697,20878251046,0,14232879349
2017,2,0,0,0,0,0,0,0,0,-87394070444,-6291829227,0,0,0,0,0,-252803921,-6544633148,0,0,148846899505,-54501746848,0,-14349750,0,94330802907,392099315,16232879349,-17605032,16607373632
2017,3,177170960738,-112841109360,-6775865606,-660882547,-979596612,-2100685453,-36274688377,0,17538132783,-110482958,154023579,0,0,19180000000,25000000000,611016558,44834557179,0,0,81653665007,-143436809264,0,0,0,-61783144257,589545705,1924978664,-17605032,2496919337
2017,4,150854364560,-52359001435,-6995256775,-284669657,-789162896,17091621006,-33792901488,0,73724993315,-3058591263,-296296306,0,0,800000000,-15000000000,85335028,-17469552541,0,0,33471533123,-60226247477,0,-14657150000,0,-41411864354,14843576420,2496919337,-14833980,17325661777
2018,2,142484937363,-108124547205,-7172254115,-318419189,-1468184491,1861545578,-16992703579,0,10270374362,-588514183,0,0,0,0,0,208899064,-379615119,0,0,48694396094,-88114142613,0,0,0,-39419746519,-29528987276,36137005714,0,6608018438
2018,3,0,0,0,0,0,0,0,0,4245950916,-3679083415,12190476,0,0,0,0,-140771000,-3807663939,0,0,45823095842,-36822606604,0,-3339060,0,8997150178,9435437155,6608018438,0,16043455593
2018,4,164060154522,-91747623167,-8038408711,-114585929,-450000000,10369387579,-39095536025,0,34983388269,-29032446,186717354,0,0,-7000000000,7000000000,35173143,192858051,0,0,16131680855,-41989349237,0,0,0,-25857668382,9318577938,16043455593,-44656057,25317377474
2019,2,74924346765,-63658361605,-7424506489,-136064883,-2152729909,5722884651,-10831488642,0,-3555920112,-812879762,0,0,0,0,5000000000,63745221,4250865459,0,0,9087204965,-120000000,0,0,0,8967204965,9662150312,13423229679,0,23085379991
2019,4,0,0,0,0,0,0,0,0,22208895482,7470740180,-20847500,0,0,-37000000000,23000000000,191343040,-6358764280,0,0,15518050000,-5155521130,0,0,0,10362528870,26212660072,10199618591,-10640584,36401638079
2020,2,90608981255,-47086456274,-6456532212,-359993202,0,1197213345,-7522793477,0,30380419435,-43092733,0,0,0,0,0,377515434,334422701,0,0,23620991796,-38719945400,0,0,0,-15098953604,15615888532,9132327349,0,24748215881
