Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2012,4,64687428847,-311447765305,-4645607160,-4344777307,0,-6322146978,318716679892,0,56643811989,-2997080179,38112903,0,-1799789976,0,413000000,22555109,-4323202143,0,0,2306276464,-49371256624,0,0,0,-47064980160,5255629686,2130600921,0,7386230607
2013,1,49458450710,-76126048689,-2240660891,-5174062814,0,46575595454,-9366124170,0,3127149600,-12452727,0,0,0,0,7584000,53681343,48812616,0,0,43615471106,-51838605639,0,0,0,-8223134533,-5047172317,7385949332,0,2338777015
2013,3,109987874741,-104276413446,-2816576997,-1783594765,0,49584080493,-32338472080,0,18356897946,0,0,0,0,0,0,169254473,169254473,0,0,4457767327,-23761224514,0,0,0,-19303457187,-777304768,3762686284,0,2985381516
2013,4,25490106566,-51803528329,1760822798,-1282142420,-55242059,26762706757,10071115004,0,10943838317,0,0,0,0,-224288443,300000000000,119965799,299895677356,0,0,0,-308638016274,0,0,0,-308638016274,2201499399,2985381516,0,5186880915
2014,1,11015161141,-2690619190,-705788808,-1822665406,-466144670,4482140503,-2599114630,0,7212968940,0,0,0,0,0,0,1072625,1072625,0,0,0,-6279207608,0,0,0,-6279207608,934833957,1266880915,-2985495,2198729377
2014,2,43451277831,-31671146714,-1076632599,-1424897235,0,1868245148,-5574427516,0,5572418915,0,0,0,0,-750000000,0,537612552,-212387448,0,0,2449000000,-6919902232,0,0,0,-4470902232,889129235,2198729377,-5597043,3082261569
2014,3,14618386595,-9902172738,-926729077,-1534758225,0,2813323394,-3764857124,0,1303192825,0,0,0,0,0,0,1891202784,1891202784,0,0,0,-3325039886,0,0,0,-3325039886,-130644277,3082261569,-16784052,2934833240
2014,4,15096624095,-11633485670,-647835798,-1295730454,0,614560000,-748232560,0,1385899613,0,0,0,3920000000,0,0,371187796,4291187796,0,0,0,-7306648370,0,0,0,-7306648370,-1629560961,2934833240,-50488156,1254784123
2015,1,18971644290,-15925921625,-1022753428,0,0,878341631,-1066477396,0,1834833472,0,0,0,0,0,0,917883051,917883051,0,0,1081000000,-3526000000,0,0,0,-2445000000,307716523,1254784123,0,1562500646
2015,2,0,0,0,0,0,0,0,0,40455070,0,0,0,0,0,0,56605949,56605949,0,0,667700000,-2137249748,0,0,0,-1469549748,-1372488729,1562500646,0,190011917
2016,1,7397827615,-5070319055,-1276916130,-598546713,0,4659902203,-5754955167,153277488,-643007247,0,0,0,0,0,0,1989313,1989313,0,0,0,-1018733333,0,0,0,-1018733333,-1659751267,2575174031,0,915422764
2016,3,0,0,0,0,0,0,0,0,-10363623640,109090909,0,0,0,0,10354489000,-569984588,9893595321,0,0,500000000,-8733333,0,0,0,491266667,21238348,638402481,1284416,660925245
2016,4,25493236628,-6861525285,-632682103,-1050931150,-1650000000,25796656672,-19916085283,0,21178669479,0,0,0,0,-17647500000,16875025000,820427,-771654573,0,0,0,-3600000000,0,0,0,-3600000000,16807014906,660925245,1763255,17469703406
2017,1,6270945662,-12586786582,-738553559,-409588286,0,22522153523,-223681406597,325385319,-208623235839,0,0,0,0,0,97720000000,151031829131,248751829131,0,0,0,-39316341119,0,0,0,-39316341119,812252173,983606156,0,1795858329
2017,2,156217284405,-141530875310,-2281220709,-385421876,-8931851442,273753446252,-214557207861,0,62284153459,0,0,-21200000000,0,0,0,687026919,-20512973081,0,0,20776102424,-52440227556,0,0,0,-31664125132,10107055246,5783025579,0,15890080825
2017,3,0,0,0,0,0,0,0,0,-83121875817,4538356917,-514545454,181500000000,-121120000000,28212500000,-156604932710,148150178532,84161557285,0,0,24119302530,-24797182303,0,0,0,-677879773,361801695,15890080825,-5326171,16246556349
2017,4,225414921146,-166520442859,-2501162055,-1550119909,-5511357060,168067456610,-138521871485,0,78877424388,0,0,29700000000,0,-86600000000,44109064754,652673659,-12138261587,0,0,79348500000,-107473207094,0,-24388582850,0,-52513289944,14225872857,16246556349,0,30472429206
2018,1,193803168718,-147320872496,-3331507107,-659083414,-10445407226,27100461594,-36903107708,335415408,22243652361,0,0,-2500000000,8488000000,-3500000000,0,451500350,2939500350,0,0,50932000000,-62426521829,0,0,0,-11494521829,13688630882,35472429206,0,49161060088
2018,2,219642482447,-266231923911,-3195379312,-1233805009,-1604153598,99631276910,-66998949073,0,-19990451546,0,0,-7000000000,1652000000,-28300000000,0,5127557517,-28520442483,0,0,72892466193,-37303000000,0,0,0,35589466193,-12921427836,49161060088,0,36239632252
2018,3,0,0,0,0,0,0,0,0,129718554172,7053672029,0,16100000000,-54140000000,-40140000000,0,-316441460,-71442769431,0,0,60780000000,-122318466193,0,0,0,-61538466193,-3262681452,36239632252,0,32976950800
2018,4,311726129026,-156274217231,-4859508329,-2625201597,-2915238890,68798813816,-80884497495,0,132966279300,0,0,0,4660000000,-100000000,0,5010816187,9570816187,0,0,9370000000,-144084000000,0,0,0,-134714000000,7823095487,32976950800,0,40800046287
2019,1,254854048712,-125492580795,-4148819490,-2556366545,-1510000000,74272185355,-86695741303,337752708,108722725934,0,0,0,2000000000,-5100000000,0,740177,-3099259823,0,0,7980000000,-111249527035,0,0,0,-103269527035,2353939076,40732865879,0,43086804955
2019,3,0,0,0,0,0,0,0,373741011,370055905381,18774092169,0,11500000000,-14990056441,14390000000,0,-11157910501,18516125227,0,0,-295006036295,-103259606719,0,0,0,-398265643014,-9693612406,37324918254,83621,27631389469
2019,4,475163662631,-218851233754,-3292652327,-4352504449,-1987216024,201802446415,-208707859474,0,239774643018,-5819800,0,0,1680000000,-63749500000,740000000,0,-61335319800,0,0,20100000000,-192414874833,0,0,0,-172314874833,6124448385,27631389468,0,33755837853
2020,1,200447017602,-89016835576,-3880658493,-4009827411,-3712453419,60331987071,-61693560868,0,98465668906,0,0,-32840000000,19326275920,0,0,951,-13513723129,0,0,1000000000,-74924500774,0,0,0,-73924500774,11027445003,33755837853,0,44783282856
2020,2,370027432257,-96760292669,-2594247147,-5154649218,-2243353303,104119983206,-91546306923,2021818548,275848566203,0,0,-11020000000,0,-21115000000,2100000000,0,-30035000000,0,0,0,-252413949653,0,0,0,-252413949653,-6600383450,44783282856,0,38182899406
