Year,Quarter,Current Assets,Cash and cash equivalents,Cash,Cash equivalents,Short-term financial investments,Short-term investments,Provisions for impairments of short-term investments,Accounts receivable,Trade accounts receivable,Prepayments to suppliers,Intercompany receivables,Receivables from financial investments,Other receivables,Provision for doubtful debts,Inventories,Inventories,Provision for decline in inventories,Other current assets,Short-term prepaired expenses,Shortage of current assets waiting for solution ,VAT deductible,Receivables from State,Margin deposits,Others,LOANS AND ADVANCES TO CUSTOMERS,Loans and advances to customers,Provision for credit loss,Long-Term Assets,Fixed Assets,Tangible fixed assets Accumulated depreciation,Cost,Accumulated depreciation,Finance lease assets,Cost,Accumulated depreciation,Intangible fixed assets,Cost,Accumulated depreciation,Construction in progress,Investment Properties,Cost,Accumulated depreciation,Long-term financial investments,Investments in subsidiaries,Investments in joint-ventures and associates,Other long-term investments,Prosivions for impairments in long-term investments,Other long-term assets,Long-term prepayments,Deferred income tax liabilities,Deferred income tax liabilities,Other long-term assets, Total Assets,Liabilites,Current liabilities,Short-term debts and borrowings,Trade payable,Advances from customers,Taxes payable to State,Payable to employees,Accrued expenses,Other payables,Bonus and welfare funds,Amount due to customers,Deposit from commercial banks,Deposits from customers,Long-term liabilities,"Long-term deposit, mortgage",Deferred income tax liabilities,Provision for severance allowances,Reserves,Unearned premium reserve,Technical reserve,Claim reserve,Catastrophe reserve,Dividend reserve,Equalization reserve,Sharehodler's Equity,Sharehodler's Equity,Owner's equity,Additional Paid-In Capital,Treasury shares,Other reserves,Foreign exchange revaluation,Reserves for investment and development,Financial researve funds,Statutory reserve,Retained earnings,"Other capital, funds",Bonus and Welfare fund (Before 2010),Minority Interests,
2017,4,2246891568845,34586834339,9086834339,25500000000,1366663467330,204042815935,-16179348605,391211091627,141263778072,115841203087,0,0,140041880755,-5935770287,12529823211,12529823211,0,82969676654,69485647657,0,9411062690,4072966307,0,0,0,0,0,769242953984,98793422214,81701515998,130961125754,-49259609756,0,0,0,17091906216,19058533380,-1966627164,0,0,0,0,300000000000,0,0,300007005000,-7005000,61271158379,61271158379,0,0,0,3016134522829,2125860928362,2075105431199,204371547925,151221010205,6544539813,20015099656,28028119828,11630454107,27978524323,0,0,0,0,50755497163,0,0,0,0,0,0,0,0,0,0,890273594467,890273594467,800000000000,0,0,0,0,0,0,17563123329,65466584984,0,0,0,3016134522829
2018,1,2342137617395,17447958043,17447958043,0,1322969495830,324385644435,-16416148605,548723573706,195685353326,137831305863,0,0,221142684804,-5935770287,11970718249,11970718249,0,88473154688,73264880552,0,10766046917,4442227219,0,0,0,0,0,845389885200,98166867919,81080378371,132645349209,-51564970838,0,0,0,17086489548,19058533380,-1972043832,0,0,0,0,380000000000,0,0,380007005000,-7005000,55333593089,55333593089,0,0,0,3187527502595,2285237242306,2246395478297,222610970490,206165511276,26544376413,20517100553,20104227643,23529428410,42192631835,0,0,0,0,38841764009,0,0,0,0,0,0,0,0,0,0,902290260289,902290260289,800000000000,0,0,0,0,0,0,18164377967,76884682583,0,0,0,3187527502595
2018,2,2584306970210,186450429590,31450429590,155000000000,1434536989622,384385604427,-18348614805,492510024187,145083262081,152920567244,0,0,202499028554,-7992833692,11895350526,11895350526,0,87829563322,70824759405,0,11635812683,5368991234,0,0,0,0,0,910932792697,79585607406,62504534526,89554908118,-27050373592,0,0,0,17081072880,19058533380,-1977460500,0,0,0,0,470000000000,0,0,470007005000,-7005000,52939506975,52939506975,0,0,0,3495239762907,2533851179810,2496523495235,249041531544,201266963843,23472980450,32386027801,20305258285,15881853082,349611111567,2520957250,0,0,0,37327684575,0,0,0,0,0,0,0,0,0,0,961388583097,961388583097,800000000000,0,0,0,0,0,0,21302170077,133207536745,0,0,0,3495239762907
2018,3,2654654317187,81316556261,26316556261,55000000000,1519183505822,380753254427,-16569748605,521320848317,151947621124,165207255041,0,0,212158805844,-7992833692,5058776815,5058776815,0,79525024474,67325744114,0,11383186041,816094319,0,0,0,0,0,968243247372,74227257915,57085351693,76731573331,-19646221638,0,0,0,17141906222,19048533380,-1906627158,0,0,0,0,500000000000,0,0,500007005000,-7005000,51768025360,51768025360,0,0,0,3622897564559,2662563682692,2628762311492,150148361952,271953553374,25652032539,28756888322,37775313837,39462893449,355328692727,0,0,0,0,33801371200,0,0,0,0,0,0,0,0,0,0,960333881867,960333881867,800000000000,0,0,0,0,0,0,21564653252,138769228615,0,0,0,3622897564559
2018,4,2562223459072,156256509455,21256509455,135000000000,1262535839499,163318294435,-58282454936,552663732601,239450877962,156313817996,0,0,165594839877,-8695803234,3562405924,3562405924,0,79250491027,66339688624,0,11894312521,1016489882,0,0,0,0,0,1113560396532,73249657913,55673668358,76242165182,-20568496824,0,0,0,17575989555,19516533380,-1940543825,0,0,0,0,628440000000,0,0,628447005000,-7005000,52416496266,52416496266,0,0,0,3675783855604,2687251055224,2642912630188,80618971283,207161593182,33957290909,23841685116,62495177687,23140006800,405665859407,650557250,0,0,0,44338425036,0,0,0,0,0,0,0,0,0,0,988532800380,988532800380,840000000000,0,0,0,0,0,0,22974599178,102818041140,0,0,0,3675783855604
2019,1,3744332463852,564820555542,564820555542,0,2003594834499,244659689435,-58064854936,595391304941,197288676718,182538978178,0,0,224259453279,-8695803234,3596550737,3596550737,0,76044241510,65360187649,0,10035064405,648989456,0,0,0,0,0,664514357835,72109190274,54580117386,76317556091,-21737438705,0,0,0,17529072888,19516533380,-1987460492,0,0,0,0,178440000000,0,0,178447005000,-7005000,54525475208,54525475208,0,0,0,4408846821687,3390826518890,3353420910865,115586740817,179615881687,36758558430,23014916272,29800350307,35523958434,1129685229303,650557250,0,0,0,37405608025,0,0,0,0,0,0,0,0,0,0,1018020302797,1018020302797,840000000000,0,0,0,0,0,0,24448974299,153571328498,0,0,0,4408846821687
2019,2,3967728415793,144688494266,24688494266,120000000000,2434500804499,373632859435,-58132054936,661211756919,229380803560,224031607902,0,0,217288320533,-9488975076,3751654440,3751654440,0,84167294813,69691744359,0,13815694223,659856231,0,0,0,0,0,690992509355,70344267896,52862111675,75188196091,-22326084416,0,0,0,17482156221,19516533380,-2034377159,0,0,0,0,208440000000,0,0,128440000000,-7005000,53203432466,53203432466,0,0,0,4658720925148,3232488767713,3190344715707,175120928305,208692975796,35414153593,30300417141,52116662675,21382683307,674718030757,4566883376,0,0,0,42144052006,0,0,0,0,0,0,0,0,0,0,1426232157435,1426232157435,1300000000000,0,0,0,0,0,0,27383883337,98848274098,0,0,0,4658720925148
2019,3,3882563827546,34447337308,34447337308,0,2445332508299,446239763235,-58407254936,660527998177,213732585579,241266948280,0,0,215017439394,-9488975076,2787355396,2787355396,0,97419104862,75276254845,0,21185412486,957437531,0,0,0,0,0,751115711744,70020378889,52585139335,75723950637,-23138811302,0,0,0,17435239554,19516533380,-2081293826,0,0,0,0,268440000000,0,0,268447005000,-7005000,53336741862,53336741862,0,0,0,4633679539290,3180304159269,3135203584014,64710076280,207828635763,44410453843,29797340689,46793671752,18856544976,691219795901,4566883376,0,0,0,45100575255,0,0,0,0,0,0,0,0,0,0,1453375380021,1453375380021,1300000000000,0,0,0,0,0,0,28741044466,124634335555,0,0,0,4633679539290
2019,4,4355819113550,12745457782,12745457782,0,2679690321999,187508449999,-6818128000,827756592010,391303245339,223133512034,0,0,222783366894,-9463532257,2705302912,2705302912,0,90786322662,85413125072,0,4960872951,412324639,0,0,0,0,0,614040960052,419973742219,59639074720,84049922637,-24410847917,0,0,0,19267176409,21422609124,-2155432715,341067491090,0,0,0,128440000000,0,0,128440000000,0,53530800635,53530800635,0,0,0,4969860073602,3490178257941,3415852845818,68390722127,288810521926,31723040249,36700744399,113786447227,15787108764,594248687118,4536883376,0,0,0,74325412123,0,0,0,0,0,0,0,0,0,0,1479681815661,1479681815661,1300000000000,0,0,0,0,0,0,30056366248,149625449413,0,0,0,4969860073602
2020,1,4432425094123,50138943774,50138943774,0,2816232721999,187508449999,-7275728000,699822704220,181581688961,271081859860,0,0,257195524399,-10036369000,3149143878,3149143878,0,103831152003,88408854143,0,14045292525,1377005335,0,0,0,0,0,690230972656,418479680573,58118242502,83009649909,-24891407407,0,0,0,19293946981,21672609124,-2378662143,341067491090,0,0,0,208440000000,0,0,208440000000,0,51132885248,51132885248,0,0,0,5122656066779,3614699801296,3561355848996,99657290739,276482684887,30954359928,33751227857,72146779649,16101981764,624430709902,4136883376,0,0,0,53343952300,0,0,0,0,0,0,0,0,0,0,1507956265483,1507956265483,1300000000000,0,0,0,0,0,0,31470088740,176486176743,0,0,0,5122656066779
2020,2,4445047605398,236511378286,41511378286,195000000000,2445273600000,8091728000,-6818128000,736803160457,174936615118,302263890981,0,0,270779817191,-11177162833,3686523159,3686523159,0,133202618296,113386173291,0,18285806160,1530638845,0,0,0,0,0,760149064483,75943435369,56843022476,82991938364,-26148915888,0,0,0,19100412893,21707609124,-2607196231,0,0,0,0,278440000000,0,0,278440000000,0,48975120178,48975120178,0,0,0,5205196669881,3783539789332,3725873602131,0,303775608211,18348568344,41979132326,92522579826,20895450066,676157194548,12476858182,0,0,0,57666187201,0,0,0,0,0,0,0,0,0,0,1421656880549,1421656880549,1300000000000,0,0,0,0,0,0,34080418234,87576462315,0,0,0,5205196669881
