Year,Quarter,Current Assets,Cash and cash equivalents,Cash,Cash equivalents,Short-term financial investments,Short-term investments,Provisions for impairments of short-term investments,Accounts receivable,Trade accounts receivable,Prepayments to suppliers,Intercompany receivables,Receivables from financial investments,Other receivables,Provision for doubtful debts,Inventories,Inventories,Provision for decline in inventories,Other current assets,Short-term prepaired expenses,Shortage of current assets waiting for solution ,VAT deductible,Receivables from State,Margin deposits,Others,LOANS AND ADVANCES TO CUSTOMERS,Loans and advances to customers,Provision for credit loss,Long-Term Assets,Fixed Assets,Tangible fixed assets Accumulated depreciation,Cost,Accumulated depreciation,Finance lease assets,Cost,Accumulated depreciation,Intangible fixed assets,Cost,Accumulated depreciation,Construction in progress,Investment Properties,Cost,Accumulated depreciation,Long-term financial investments,Investments in subsidiaries,Investments in joint-ventures and associates,Other long-term investments,Prosivions for impairments in long-term investments,Other long-term assets,Long-term prepayments,Deferred income tax liabilities,Deferred income tax liabilities,Other long-term assets, Total Assets,Liabilites,Current liabilities,Short-term debts and borrowings,Trade payable,Advances from customers,Taxes payable to State,Payable to employees,Accrued expenses,Other payables,Bonus and welfare funds,Amount due to customers,Deposit from commercial banks,Deposits from customers,Long-term liabilities,"Long-term deposit, mortgage",Deferred income tax liabilities,Provision for severance allowances,Reserves,Unearned premium reserve,Technical reserve,Claim reserve,Catastrophe reserve,Dividend reserve,Equalization reserve,Sharehodler's Equity,Sharehodler's Equity,Owner's equity,Additional Paid-In Capital,Treasury shares,Other reserves,Foreign exchange revaluation,Reserves for investment and development,Financial researve funds,Statutory reserve,Retained earnings,"Other capital, funds",Bonus and Welfare fund (Before 2010),Minority Interests,
2016,2,24450277907464,2719676647124,993176647124,1726500000000,15868025599031,2157803800915,-360282052776,4200921889382,3140357894858,119082928331,0,0,267948205124,-372585437187,87549072978,87549072978,0,429370506464,363694598834,0,860856055,0,0,64815051575,0,0,0,39913962352613,1647907132039,827237138641,1819741852892,-992504714251,0,0,0,820669993398,1102534705990,-281864712592,0,23448947000,23448947000,0,37858081578335,0,2362549181513,828204851323,-61194401266,112330427847,67439518863,39215561265,0,5675347719,64364240260077,51049275702324,12864410835377,67491078111,1270817990725,14273407507,134126069189,427100236133,94867134585,971552133468,153021432206,0,0,0,91013712465,0,4841595185,0,38093851154482,3141614890447,31865301155593,1434167227613,207676993190,1381848668610,63242219029,13314964557753,13314964557753,6804714340000,3184332381197,0,0,15445192000,294080256294,0,319862189480,1955326598682,0,0,0,64364240260077
2016,3,25672146768387,2590699142902,1448116728949,1142582413953,17128921838775,2263046065400,-358834103389,4112394706339,3287034156964,83382526469,0,0,229034771203,-369863438876,80514680817,80514680817,0,435203510100,357506961970,0,1973772634,0,0,75722775496,0,0,0,41752293933432,1642264615668,829607205373,1845734469316,-1016127263943,0,0,0,812657410295,1103289793054,-290632382759,0,23448947000,23448947000,0,39656422053718,0,2488061887573,602569167333,-51742486320,148349064829,80268515863,45584025523,0,22496523443,67424440701819,53783925421924,13217823072073,860800000,1289371671841,18632838733,119390661331,619242481749,86048056150,436025247936,120251845484,0,0,0,98913511553,0,4947909260,0,40467188838298,3398078036697,33870002971290,1553773305919,183199725735,1396732772293,65402026364,13640515279895,13640515279895,6804714340000,3184332381197,0,0,15445192000,295338228858,0,315997532304,2274898165750,0,0,0,67424440701819
2016,4,29515087634990,2878215476317,1378888631684,1499326844633,20167225290177,2722178333790,-349964257364,4485246397701,3515671002674,175745279764,0,0,234355484607,-360544668067,119781142716,119781142716,0,522010873533,467057081542,0,11043364561,0,0,43910427430,0,0,0,43563557029325,1657042302318,835069097775,1872522215551,-1037453117776,0,0,0,821973204543,1121628882043,-299655677500,0,23448947000,23448947000,0,41422190672329,0,2806275510519,603968402057,-33349995785,172288699206,115858114202,50525141285,0,5905443719,73078644664315,59164151692635,16431025100806,161009048468,1616039176603,10443709813,71643013254,775635881391,62282718549,496293586176,101704234729,0,0,0,108100832163,0,4947909260,0,42625025759666,3538383317160,35966527494161,1517502113863,149554338690,1385613275859,67445219933,13914492971680,13914492971680,6804714340000,3184332381197,0,0,15445192000,301079873784,0,0,2518785732109,0,0,0,73078644664315
2017,1,30561635973745,1462002348562,899552144733,562450203829,22180455015905,2248301877386,-342131717776,4837115495036,3490823008666,40170282506,0,0,524960080086,-379162825920,143819549404,143819549404,0,453108219523,441497356694,202864507,4629521560,0,0,6778476762,0,0,0,44545949770967,1659037865215,847560956606,1909307261301,-1061746304695,0,0,0,811476908609,1122011882042,-310534973433,0,23448947000,23448947000,0,42169322316091,0,2813413186725,695673914795,-40566040068,416079526663,355771499287,54376783660,0,5931243716,75107585744712,61038748576078,15588306093280,96094127519,1493242334678,2276800000,108728769171,323124755579,125907425046,584781931883,51181362488,0,0,0,115218801395,0,5953400906,0,45335223681403,3725674546267,38268486945370,1609114208579,204849040308,1459815315835,67283625044,14068837168634,14068837168634,6804714340000,3184332381197,0,0,15445192000,302049104880,0,347433231488,2642568859098,0,0,0,75107585744712
2017,2,37021483238191,4522704433210,1078204433210,3444500000000,25606184420467,2151293766108,-340000451168,4651465285458,3397679055076,32990792264,0,0,505333535136,-386512903432,132407683919,132407683919,0,499974635627,456428577770,0,28280932948,0,0,15265124909,0,0,0,45881768557173,1638519844649,833709948873,1918587580379,-1084877631506,0,0,0,804809895776,1123962546042,-319152650266,0,45388992000,45388992000,0,43277314984647,0,2740583489884,368670656135,-37600951775,414372915354,348660942425,59639073830,0,6072899099,82903251795364,68250815926938,20580059787912,1708200001,1729134256891,15136898525,199531189497,618937968075,143475367936,507633661457,108908393743,0,0,0,123932243612,0,4747638308,0,47546823895414,3781162216123,40335955474874,1671982331603,233088532829,1451298587314,73336752671,14652435868426,14652435868426,6804714340000,3184332381197,0,0,15445192000,455974187170,0,375505616129,3033960693908,0,0,0,82903251795364
2017,3,40745186545536,3392840613232,1823040613225,1569800000007,29312407748723,2270490453087,-340940516718,5628278071945,4443899158175,33822695641,0,0,441625251222,-392550389357,143002766038,143002766038,0,569440059131,524051378152,0,28835929766,0,0,16552751213,0,0,0,45040831981629,1618460769862,822842427514,1926852543095,-1104010115581,0,0,0,795618342348,1124656326042,-329037983694,0,45388992000,45388992000,0,42463258522669,0,2856939858749,366889740688,-31350951775,415112794545,354193636395,53972576079,0,6946582071,85786018527165,71622828684734,20727075486907,41644726476,1834966650375,12826403273,76651482197,763116349279,109544360317,452184772421,84464610844,0,0,0,132360839039,0,5486387892,0,50763392358788,4240244218127,43082921059087,1718813538623,176796548901,1471326015861,73290978189,14163189842431,14163189842431,6804714340000,3184332381197,0,0,15445192000,456944897150,0,378824510183,2527238989623,0,0,0,85786018527165
2017,4,44952009831502,3789197489323,1600597489316,2188600000007,31154634771729,2648743079467,-297888188831,6915014664074,5436886698646,22478515959,0,0,443964857418,-397030637203,144572406356,144572406356,0,603935685514,565835345145,0,30372462150,0,0,7727878219,0,0,0,46439507429452,1657410869307,844838908301,1973497123780,-1128658215479,0,0,0,812571961006,1151467720071,-338895759065,0,45388992000,45388992000,0,43820854114286,0,2921475367471,366889741221,-32058951786,394627382516,329934675506,52939546439,0,11753160571,91391517260954,76932560851425,22284439528814,91842475489,2674672725917,132060292425,128809632523,727386592336,58405565654,572872484224,115010713662,0,0,0,138496567134,0,1284976011,0,54509624755477,4360283332177,46210980584316,2410981463984,23172011377,1429375103187,74832260436,14458956409529,14458956409529,6804714340000,3184332381197,0,0,15445192000,464777333764,0,385374992665,2799743767945,0,0,0,91391517260954
2018,1,55138527426545,11230685638011,10681711547301,548974090710,34616939959770,2739455252858,-303038533193,5932454732723,4251737820766,33596640830,0,0,678070952831,-400823447094,154157632532,154157632532,0,608907136863,569983918612,202864507,31096734477,0,0,7623619267,0,0,0,44191038342699,1628206595459,826003835085,1979854512523,-1153850677438,0,0,0,802202760374,1152131720071,-349928959697,0,45388992000,45388992000,0,41601826986371,0,2898313046032,367843361221,-32457601244,394237421537,342211265366,40155495600,0,11870660571,99329565769244,84420240480435,25506263837069,1763050000,2083017589351,23701703676,131175775179,378438067739,92395742682,4213788122404,96379665494,0,0,0,154105118961,0,7048043637,0,58759871524405,4657232037806,49938084903175,2572956224765,58774011859,1454837472605,77986874195,14909325288809,14909325288809,6804714340000,3184332381197,0,0,15445192000,465791148688,0,0,3230937792980,0,0,0,99329565769244
2018,2,54956438830986,5920947480268,4649893154426,1271054325842,38519460819242,2924260782452,-417893047008,6572729539794,4759366546646,26336553368,0,0,715257432750,-369254890087,151645898293,151645898293,0,583663069680,538717388253,0,32302818297,0,0,12642863130,0,0,0,45625488681286,1634705008389,852231292654,2033303203236,-1181071910582,0,0,0,782473715735,1143643044071,-361169328336,0,45388992000,45388992000,0,43067347436374,0,2966350268381,367843361221,-36017292651,378875570168,322216491349,42748418248,0,13910660571,100581927512272,84639359401021,20814126897009,1628062000,2430590817385,34460740755,84480839109,630919855908,134581468441,2072087539037,142497434601,0,0,0,456892074210,0,0,0,63368340429802,4577098378767,54011446250593,3182315781086,38517718658,1478126386390,80835914308,15942568111251,15942568111251,7008864340000,3713080881197,0,0,15445192000,621484889202,0,391165168908,3364893674869,0,0,0,100581927512272
2018,3,54557386874726,3065953967842,2531653967836,534300000006,40354648237028,3125710280030,-372249189248,7118824649710,5320262272472,27615337433,0,0,637079033395,-366330555714,154205766344,154205766344,0,639580300893,593619250572,0,30472142526,0,0,15488907795,0,0,0,46426352349465,1595873771644,824657530397,2015239950344,-1190582419947,0,0,0,771216241247,1141396948396,-370180707149,0,45388992000,45388992000,0,43635110747577,0,2932857597634,367843361221,-38550710183,433596768963,380764683277,39040593830,0,13791491856,100983739224191,85691040529592,17806093209554,39376062000,2956718703368,25808442073,28498989475,713160246253,150828669838,1665461611321,149499444452,0,0,0,606813367295,0,1175684287,0,67278133952743,5024938854724,57534472936497,3100133757262,23700538174,1512016189990,82871676096,15292698694599,15292698694599,7008864340000,3713080881197,0,0,15445192000,622322384944,0,417750466981,2695915965174,0,0,0,100983739224191
2018,4,69981375217783,2159413230421,1766713230414,392700000007,55408375050963,3224104378513,-400774158797,8194443716652,6234250698061,30658659925,0,0,573378149002,-365055024781,149912562772,149912562772,0,701999880208,655959815102,0,29183075657,0,0,16856989449,0,0,0,43787316631194,1663016031761,900143090439,2125104214371,-1224961123932,0,0,0,762872941322,1143001147866,-380128206544,0,45388992000,45388992000,0,40971026335723,0,2601215286479,367843361221,-36465510097,415755798507,358495110712,43418552974,0,13842134821,113768691848977,98333430677236,26361339731216,131434328210,3160744713366,17001747900,44114048412,740232685129,121859623150,1141974527325,118092271559,0,0,0,638062711632,0,1284976011,0,71334028234388,5191361861166,60315141673392,3118725941679,81615573260,2542873060556,84310124335,15435261171741,15435261171741,7008864340000,3713080881197,0,0,15445192000,630927813145,0,426734002536,2841300648152,0,0,0,113768691848977
2019,1,72973058415197,3033310966089,2371310966082,662000000007,57600971323312,3307165997885,-338971562617,8425006944431,6473731644080,19445066794,0,0,570308712867,-369537538691,165766603290,165766603290,0,675223041584,641812403996,0,29759830561,0,0,3650807027,0,0,0,43587966199337,1643734407414,892037663348,2147339118049,-1255301454701,0,0,0,751696744066,1143320020210,-391623276144,0,45388992000,45388992000,0,40779918429141,0,2581685069662,367843361221,-31565417235,415473883538,347583569366,39913095077,0,27977219095,116561024614534,100650694039905,25642082572551,251341550381,3285321768237,14918335597,169972060138,372105609335,100158292539,852119078882,40826406932,0,0,0,644388606771,0,0,0,74364222860583,5281360187084,63280932630824,3044451013231,0,2668439836232,89039193212,15910330574629,15910330574629,7008864340000,3713080881197,0,0,15445192000,632388571361,0,438633647840,3294747946632,0,0,0,116561024614534
2019,2,74521321789958,1866621310944,1412321310937,454300000007,60602598677158,3210661731321,-361915525899,7991243653847,6186100761010,55026324151,0,0,375179713086,-375642382931,147969505745,147969505745,0,709506703121,613230742407,0,27605944279,0,0,68670016435,0,0,0,46412102211375,1635607651962,891945697520,2175432167218,-1283486469698,0,0,0,743661954442,1146140252676,-402478298234,0,45388992000,45388992000,0,43603657028317,0,2582207789478,367843361221,-38750048340,388698524627,319621498053,40878868226,0,28198158348,120933424001333,104871397612895,25858745316509,310891570480,2797017072778,14286884107,56506492993,631748084835,109353227930,648181183997,98420048459,0,0,0,673835611287,0,0,0,78338816685099,5088099192258,67049646121908,3406412480951,0,2703297830240,91361059742,16062026388438,16062026388438,7008864340000,3713080881197,0,0,15445192000,791817297863,0,455242196309,3255860367674,0,0,0,120933424001333
2019,3,77437632966580,1994259215412,1650459215407,343800000005,62348959404501,3697357018512,-394450594898,9101486201627,7165690713592,69304554574,0,0,488881176788,-391501223671,143210713509,143210713509,0,694369523396,652288945382,0,28989273754,0,0,13091304260,0,0,0,44386047464481,1615473911059,882214548047,2197502896600,-1315288348553,0,0,0,733259363012,1146784852676,-413525489664,0,45388992000,45388992000,0,41572390029209,0,2790234255741,291889741221,-6220227377,364737823202,295968356797,38070002965,0,30699463440,121823680431061,105436914315142,22189499702077,206376458994,3178808219218,15293331817,59424246305,677779417760,99360848366,1183215863013,138818202475,0,0,0,734749585489,0,7649251,0,82512665027576,5379304041402,70816405427862,3337022620643,0,2885478874505,94454063164,16386766115919,16386766115919,7008864340000,3713080881197,0,0,15445192000,792852966181,0,467633208017,3557876075460,0,0,0,121823680431061
2019,4,79841858717641,4746231332490,3547431332485,1198800000005,63080540816871,2831287386102,-262629915001,8132375712574,6609832517176,24262328649,0,0,329271565739,-389717913637,118150362378,118150362378,0,722099975915,687592483815,0,26283032015,0,0,8224460085,0,0,0,48412005610187,1885053055851,915426619616,2249894444727,-1334467825111,0,0,0,969626436235,1401511970012,-431885533777,0,45388992000,45388992000,0,45614645521337,0,2805593816862,928533355221,-227546300501,336862415980,276547106704,45057570867,0,15257738409,128253864327828,108449824880444,20772946980632,106376458994,3126116442058,6767431817,26665295523,805992777186,66395409525,649726458860,129396535270,0,0,0,854199504053,0,1617082270,0,86822678395759,5245331019902,75648989464405,2968194683049,42564972,2864472856182,95647807249,19804039447384,19804039447384,7423227640000,7310458742807,0,0,15445192000,801169067553,0,473031431141,2942082307706,0,0,0,128253864327828
2020,1,88953335527572,2902042053661,1076242053656,1825800000005,73700319023515,2973834943410,-547909131586,8748833168972,7192811434781,63151467158,0,0,399889708238,-410154666306,130751372840,130751372840,0,680515323383,640287580416,0,25973987483,2453848440,0,11799907044,0,0,0,44478747775844,1869585779460,890977133108,2257060400480,-1366083267372,0,0,0,978608646352,1428763726802,-450155080450,0,71513228830,71513228830,0,41717059004570,0,2871379118100,928533355221,-262281409211,323787551132,264154010721,30688659982,0,28944880429,133432083303416,113413800601996,22334214073228,1607890381,3892425633024,7478945752,60590877670,428429906754,104193181934,369522767266,87437791854,0,0,0,851907198805,0,2912654016,0,90227679329963,5248673367809,79216887494581,2644819082487,13270697812,2985575156550,118453530724,20018282701420,20018282701420,7423227640000,7310458742807,0,0,15445192000,802520807041,0,488732736311,3150955301191,0,0,0,133432083303416
2020,2,95582474273444,1896259163748,1216459163743,679800000005,81829066493515,2678462839006,-322343579601,8649174478926,6894231711614,76236080402,0,0,455329591384,-412636907612,134195898952,134195898952,0,624928009856,583101923522,0,25586222975,311462548,0,15928400811,0,0,0,42292974213930,1866333849768,904736680483,2302195917368,-1397459236885,0,0,0,961597169285,1428776630802,-467179461517,0,45388992000,45388992000,0,39553667702758,0,2834612709264,928533355221,-229264135206,277096011827,235337458356,25183253073,0,16575300398,137875448487374,117375343995210,22006437210206,238376463715,3270487832724,8536012920,52197838814,603426199053,130123964237,810094096372,124816670137,0,0,0,576651894883,0,4077023878,0,94792254890121,4894950298713,84118815913812,2589365462086,58554789342,3034920025388,95648400780,20500104492164,20500104492164,7423227640000,7310458742807,0,0,15445192000,959885180448,0,498533026627,3432241762208,0,0,0,137875448487374
