Year,Quarter,A. Total Assets,I. Cash and Precious Metals,II. Balances with the SBV,III. Placements with and loans to other credit institutions,1. Balances with other credit institutions,2. Loans to other credit institutions,3. Allowance for balances with and loans to other credit,"IV. Trading Securities, net",1. Trading Securities,2. Less: Provision for diminution in value of Trading Securities,V. Derivatives and other financial assets,"VI. Loans and advances to customers, net",1. Loans and advances to customers,2. Less: Provision for losses on loans and advances to customers,VII. Debts purchase,1. Debts purchase,2. Allowance for losses on debts purchase,VIII. Investment Securities,1. Available-for Sales Securities,2. Held-to-Maturity Securities,3. Less: Provision for diminution in value of investment securities,IX. Investment in other entities and long term investments,1. Investment in joint ventures,2. Investments in associate companies,3. Other long-term investments,4. Less: Provision for diminuation in value of long term investments,X. Fixed Assets,1. Tangible fixed assets,2. Leased assets,3. Intagible fixed assets,XI. Investment Properties,XII. Other Assets,1. Receivables,2. Accrued interest and fee receivables,3. Deferred tax assets,4. Other assets,5. In which: Good will,6. Allowance for other assets,B. Liabilities and Shareholder's Equity,Total Liabilities,I. Due to Gov and borrowings from SBV,II. Deposits and borrowings from other credit institutions,1. Deposits from other credit institutions,2. Borrowings from other credit institutions,III. Deposits from customers,IV. Derivatives and other financial liabilities,"V. Funds received from Gov, international and other institutions",VI. Convertible bonds/CDs and other valuable papers issued,VII. Other liabilities,Sharehodler's Equity,I. Capital,1. Paid-in capital,2. Fund for basic construction,3. Capital surplus,4. Treasury shares,5. Preferred shares,6. Owner's other capital,II. Reserves,III. Foreign Currency Difference reserve,IV. Difference upon Assets Revaluation,V. Retained Earnings,VI. Minority interests,Minority Interest,CONTINGENT LIABILITIES,I. Letters of credit (L/C),1. Letters of credit at sight,2. Deferred letters of credit,3. Others,II. Credit guarantee,1. Loan guarantee,2. Payment guarantee,3. Performance guarantee,4. Tender guarantee,5. Export guarantee,6. Others,III. CREDIT COMMITMENTS,1. Foreign exchange transactions commitments,a. Foreign exchange buying commitments,b. Foreign exchange selling commitments,c. Swap commitments,d. Future commitments,2. Irrevocable loan commitments,3. Letters of credit commitments,4. Other commitments
2017,2,248713537000000,1729591000000,3024512000000,9602399000000,7623503000000,1979627000000,-731000000,4854132000000,4865579000000,-11447000000,0,159478322000000,162087742000000,-2609420000000,0,0,0,54068887000000,50620882000000,4297561000000,-849556000000,256408000000,0,0,299372000000,-42964000000,665284000000,384915000000,0,280369000000,0,15034002000000,7213553000000,4200384000000,0,3621881000000,0,-1816000000,248713537000000,229190691000000,27242000000,21060979000000,6797427000000,14263552000000,129614198000000,137852000000,2866033000000,65828432000000,9655955000000,19522846000000,12053766000000,10765453000000,0,1288313000000,0,0,0,3465225000000,-113869000000,0,4117724000000,0,0,10621860000000,0,0,0,0,10621860000000,751598000000,0,0,0,0,9870262000000,41433891000000,29709969000000,329767000000,330575000000,29049627000000,0,0,8460540000000,3263382000000
2017,3,253847293000000,2061845000000,5824839000000,6053720000000,5743720000000,310731000000,-731000000,2978254000000,2981776000000,-3522000000,0,165142508000000,167681573000000,-2539065000000,0,0,0,54375013000000,50970143000000,4313722000000,-908852000000,248363000000,0,0,299372000000,-51009000000,754704000000,434716000000,0,319988000000,0,16408047000000,8445677000000,4264037000000,0,3700149000000,0,-1816000000,253847293000000,226222971000000,26641000000,18985620000000,2809654000000,16175966000000,127775507000000,116729000000,4066470000000,64289603000000,10962401000000,27624322000000,21572336000000,15706230000000,0,5866106000000,0,0,0,4434666000000,-131872000000,0,1749192000000,0,0,10710993000000,0,0,0,0,10710993000000,3316000000,0,0,0,0,10707677000000,85735471000000,72998022000000,2215258000000,2205532000000,68577232000000,0,0,9408058000000,3329391000000
2017,4,277750092000000,2574284000000,6460207000000,17520024000000,15218719000000,2302036000000,-731000000,1424854000000,1424854000000,0,0,179517453000000,182666213000000,-3148760000000,0,0,0,53558049000000,50384788000000,4151127000000,-977866000000,152506000000,0,0,194602000000,-42096000000,808487000000,457682000000,0,350805000000,0,15734228000000,8541275000000,3809967000000,0,3404389000000,0,-21403000000,277750092000000,248056817000000,26015000000,33200418000000,7834381000000,25366037000000,133550812000000,160470000000,3899364000000,66104605000000,11115133000000,29693275000000,21572335000000,15706230000000,0,5866105000000,0,0,0,2750678000000,0,0,5370262000000,0,0,11594415000000,0,0,0,0,11594415000000,3792000000,0,0,0,0,11590623000000,93036257000000,76976531000000,369768000000,370388000000,76236375000000,0,0,8801290000000,7258436000000
2018,1,284388078000000,2633305000000,2558337000000,23126653000000,20385352000000,2742032000000,-731000000,2289930000000,2289930000000,0,0,185628816000000,189116170000000,-3487354000000,511105000000,512079000000,-974000000,51672591000000,48704628000000,4134187000000,-1166224000000,220421000000,0,0,227602000000,-7181000000,775821000000,439475000000,0,336346000000,0,14971099000000,7565939000000,3909155000000,0,3517408000000,0,-21403000000,284388078000000,252752850000000,2025716000000,24718966000000,7430292000000,17288674000000,143121084000000,145611000000,3777792000000,66806375000000,12157306000000,31635228000000,21572335000000,15706230000000,0,5866105000000,0,0,0,6306011000000,-3335000000,0,3760217000000,0,0,11321439000000,0,0,0,0,11321439000000,3316000000,0,0,0,0,11318123000000,157709041000000,61217421000000,3693200000000,3698887000000,53825334000000,0,1581000000,8349101000000,88140938000000
2018,2,293112204000000,2467514000000,3179428000000,18196723000000,18036723000000,160731000000,-731000000,5562517000000,5606715000000,-44198000000,81909000000,195314516000000,198870423000000,-3555907000000,417313000000,420511000000,-3198000000,51447213000000,48739231000000,4053078000000,-1345096000000,227581000000,0,0,227602000000,-21000000,948050000000,421055000000,0,526995000000,0,15269440000000,7914984000000,3977057000000,0,3409019000000,0,-31620000000,293112204000000,260123573000000,2025215000000,31843245000000,11241427000000,20601818000000,151302335000000,0,331149000000,64310939000000,10310690000000,32988631000000,21572335000000,15706230000000,0,5866105000000,0,0,0,3451380000000,-61633000000,0,8026549000000,0,0,21914562000000,10542733000000,0,0,10542733000000,11371829000000,23316000000,0,0,0,0,11348513000000,175792033000000,68536927000000,3083527000000,3083011000000,62370389000000,0,147000000,10542733000000,96712226000000
2018,3,296216157000000,2520653000000,7396314000000,6446970000000,6163730000000,283971000000,-731000000,3961480000000,3980001000000,-18521000000,78207000000,196150699000000,200075422000000,-3924723000000,0,0,0,61370408000000,58767834000000,3958984000000,-1356410000000,189206000000,0,0,227602000000,-38396000000,952267000000,425546000000,0,526721000000,0,17149953000000,9300463000000,4473859000000,0,3417491000000,0,-41860000000,296216157000000,264229193000000,2024514000000,37990284000000,11611389000000,26378895000000,156441918000000,0,323615000000,56259579000000,11189283000000,31986964000000,24096960000000,25299680000000,0,1289001000000,-2491721000000,0,0,3296689000000,-307682000000,0,4900997000000,0,0,24033942000000,12475818000000,0,0,12475818000000,11558124000000,23316000000,0,0,0,0,11534808000000,170703773000000,56790622000000,7435117000000,7436191000000,41919314000000,0,1793000000,12475818000000,101435540000000
2018,4,323308442000000,1855473000000,10828571000000,16571491000000,15337628000000,1233863000000,0,4202413000000,4240742000000,-38329000000,0,217893250000000,221460023000000,-3566773000000,501973000000,501973000000,0,51926416000000,49417157000000,3564933000000,-1055674000000,190654000000,0,0,227602000000,-36948000000,1963096000000,1385572000000,0,577524000000,0,17375105000000,10499605000000,4427765000000,0,2473219000000,0,-25484000000,323308442000000,288558373000000,3781343000000,54231451000000,21145194000000,33086257000000,170850871000000,18571000000,329649000000,48658036000000,10688452000000,34750069000000,24096960000000,25299680000000,0,1289001000000,-2491721000000,0,0,4550852000000,0,0,6102257000000,0,0,13880643000000,0,0,0,0,13880643000000,20626000000,0,0,0,0,13860017000000,192625074000000,66626741000000,1583073000000,1582743000000,63460925000000,0,1860000000,14799169000000,111197304000000
2019,1,322080318000000,2503797000000,3527200000000,8637912000000,7269278000000,1368634000000,0,4243645000000,4258686000000,-15041000000,22884000000,227412319000000,231458178000000,-4045859000000,0,0,0,54948182000000,52960253000000,2752955000000,-765026000000,171990000000,0,0,227602000000,-55612000000,1953309000000,1387528000000,0,565781000000,0,18659080000000,11361078000000,4506813000000,0,2833172000000,0,-41983000000,322080318000000,285900414000000,21651000000,39855245000000,6980163000000,32875082000000,188117243000000,0,325177000000,46862196000000,10718902000000,36179904000000,24096960000000,25299680000000,0,1289001000000,-2491721000000,0,0,7200079000000,7951000000,0,4874914000000,0,0,15277573000000,0,0,0,0,15277573000000,626000000,0,0,0,0,15276947000000,201442632000000,58600564000000,1916664000000,1916931000000,54766969000000,0,0,15917544000000,126924524000000
2019,2,348732250000000,2443631000000,6760926000000,19982265000000,17357252000000,2625013000000,0,4890945000000,4908642000000,-17697000000,100507000000,243517843000000,247632796000000,-4114953000000,0,0,0,50258989000000,48992906000000,1835094000000,-569011000000,160566000000,0,0,227602000000,-67036000000,1896219000000,1342561000000,0,553658000000,0,18720359000000,11316333000000,4409570000000,0,3039541000000,0,-45085000000,348732250000000,310523858000000,2020747000000,45436427000000,16588810000000,28847617000000,197362899000000,0,319874000000,53754809000000,11629102000000,38208392000000,24096960000000,25299680000000,0,1289001000000,-2491721000000,0,0,5821080000000,-12829000000,0,8303181000000,0,0,16635582000000,0,0,0,0,16635582000000,15459000000,0,0,0,0,16620123000000,209476364000000,60186823000000,2047291000000,2045053000000,56094479000000,0,0,16240350000000,133049191000000
2019,3,358236462000000,2425876000000,1611449000000,16300937000000,14471995000000,1828942000000,0,2856573000000,2864216000000,-7643000000,0,249770615000000,254186603000000,-4415988000000,0,0,0,62993217000000,62311445000000,1259392000000,-577620000000,186310000000,0,0,227602000000,-41292000000,1844497000000,1317922000000,0,526575000000,0,20246988000000,11792895000000,5511796000000,0,2986208000000,0,-43911000000,358236462000000,317745217000000,2019968000000,40102564000000,6358256000000,33744308000000,205585380000000,12053000000,304897000000,57533752000000,12186603000000,40491245000000,24096960000000,25299680000000,0,1289001000000,-2491721000000,0,0,5821080000000,-12578000000,0,10585783000000,0,0,16874354000000,0,0,0,0,16874354000000,25795000000,0,0,0,0,16848559000000,226958347000000,74467609000000,2366470000000,533635000000,71567504000000,0,0,17227874000000,135262864000000
2019,4,377213836000000,2459321000000,3454138000000,20097552000000,15482985000000,4614567000000,0,1566592000000,1571141000000,-4549000000,0,253099865000000,257183959000000,-4084094000000,0,0,0,68729363000000,67786907000000,1094329000000,-151873000000,174134000000,0,0,238602000000,-64468000000,1922972000000,1342690000000,0,580282000000,0,25709899000000,16925459000000,6032377000000,0,2780706000000,0,-28643000000,377213836000000,334996327000000,19492000000,50867989000000,12144371000000,38723618000000,213949567000000,45670000000,291823000000,57599723000000,12222063000000,42217509000000,23296370000000,25299680000000,0,692720000000,-2696030000000,0,0,7108571000000,0,0,11812568000000,0,0,16770940000000,0,0,0,0,16770940000000,25262000000,0,0,0,0,16745678000000,263896025000000,101257412000000,1577709000000,1716899000000,97962804000000,0,0,22201501000000,140437112000000
2020,1,393208887000000,3141583000000,1440200000000,13323869000000,9064340000000,4259529000000,0,1117714000000,1122697000000,-4983000000,252332000000,259593869000000,263747911000000,-4154042000000,0,0,0,88120871000000,87410569000000,983934000000,-273632000000,133596000000,0,0,238602000000,-105006000000,1843301000000,1297175000000,0,546126000000,0,24241552000000,15963440000000,5589722000000,0,2719672000000,0,-31282000000,393208887000000,348685150000000,18594000000,63734621000000,11453889000000,52280732000000,215715762000000,0,276318000000,56343041000000,12596814000000,44523737000000,23296370000000,25299680000000,0,692720000000,-2696030000000,0,0,7107405000000,0,0,14119962000000,0,0,16332098000000,0,0,0,0,16332098000000,25000000000,0,0,0,0,16307098000000,297921501000000,124477687000000,3429147000000,3547100000000,117501440000000,0,12382000000,22856879000000,150574553000000
2020,2,399473210000000,3009979000000,3055805000000,26033839000000,19798164000000,6235675000000,0,291361000000,291909000000,-548000000,0,265908483000000,270139499000000,-4231016000000,0,0,0,75049841000000,74487173000000,973710000000,-411042000000,152181000000,0,0,238602000000,-86421000000,1870170000000,1258561000000,0,611609000000,0,24101551000000,16753088000000,4908329000000,0,2472742000000,0,-32608000000,399473210000000,351998451000000,16875000000,46402397000000,1067249000000,45335148000000,236776714000000,196919000000,246867000000,54972753000000,13385926000000,47474759000000,23296370000000,25299680000000,0,692720000000,-2696030000000,0,0,8710260000000,0,0,15468129000000,0,0,17359100000000,0,0,0,0,17359100000000,25699000000,0,0,0,0,17333401000000,360136221000000,137478114000000,1293744000000,921450000000,135262920000000,0,10739000000,21398319000000,201249049000000
