Year,Quarter,1. Revenue,1.1. Income from financial assets regconized through profit/loss (FVTPL),1.1.1. Income from selling financial assets FVTPL,1.1.2. FVTPL revaluation gain,"1.1.3. Dividend, interest from FVTPL financial assets",1.2. Income from held to maturity investment (HTM),1.3. Income from loans and receivables,1.4. Income from available for sales assets (AFS),1.5. Income from derivatives,1.6. Revenue in Brokerage services,1.7. Revenue in Underwriting services,1.8. Revenue in Issuance agency services,1.9. Revenue in Advisory services,1.10.Revenue in Auction trust services,1.11. Revenue in Securities custody services,1.12. Revenue in Securities investment and other investment activities,1.13. Rental income from investment property,1.14. Revenue from advisory services,1.15. Others revenue,2. Deductions,3. Net sales and services,4. Cost of goods sold,4.1. Loss from financial assets recognized through profit/loss (FVTPL),4.1.1 Loss from selling financial assets FVTPL,4.1.2 FVTPL financial assets revaluation loss,4.1.3 FVTPL financial assets purchase transaction costs,4.2 Loss form held to maturity investment (HTM),"4.3 Interest cost, loss from loans and receivables",4.4 Loss from available for sales assets (AFS),"4.5 Provision for losses from mortgage assets, uncollectible receivables, and borrowing expenses",4.6 Loss from derivatives,4.7 Proprietary trading services expenses,4.8 Brokerage expenses,"4.9 Underwriting, securities issuance expenses",4.10 Expenses for securities advisory,4.11 Bidding agent service expenses,4.12 Investor' securities depository expenses,4.13 Expenses for financial advisory activities,4.14 Other expenses,4.14.1 Expenses arise from securities transaction errors and other errors,5. Gross profit/(loss) from operating activities,6. Revenue from financial activities,6.1. Realized and unrealized foreign exchange gain,6.2. Income from non fixed accrued dividend and interest,"6.3. Gain from disposals or sales of investments in subsidiaries, associates and joint ventures",6.4. Other revenue from investments,7. Financial expenses,7.1. Realized and unrealized foreign exchange loss,7.2. Interests expenses,"7.3. Loss from disposals or sales of investments in subsidiaries, associates and joint ventures",7.4. Provision for losses on long term financial investment,7.5. Other investment expenses,8. Gain/(loss) from joint ventures,9. Selling costs,10. General and administrative expenses,11. Net profit/(loss) from operating activities,12. Other incomes/(loss),13. Other profit,14. Others revenue,"15. Shares of profit/(loss) in associates, joint-ventures",16. Profit/(loss) before tax,16.1.  Realized gain,16.2.  Unrealized gain,17. Business income tax expenses,17.1.  Current Enterprise Income Tax Expense,17.2.  DeferredIncomeTaxIncome/(expense),18.  Net profit/(loss)after tax,19. Equity holders of the parent,20. Profit after tax deducted of Funds,21. Minority Interests,22. Gain (loss) from revaluation of held to maturity investments,23. Gain (loss) from revaluation of available for sales financial assets,"24. Gain (loss) distributed from investments in subsidiaries, associates and joint ventures",25. Gain (loss) from revaluation of derivatives,26. Gain (loss) from foreign exchange difference of overseas operations,"27. Pre-distributed gain (loss) from investments in subsidiaries, associates and joint ventures",28. Gain (loss) from revaluation of derivatives,29. Gain (loss) from revaluation of fixed assets using fair value model,30. Total comprehensive income,31. Comprehensive income distributed to shareholders,32. Comprehensive income distributed to uncontrolled shareholders,33. Net income to common share,34. Basic earnings/(loss) per share,35. EPS_diluted
2012,2,24288311020,0,0,0,0,0,0,0,0,1062106555,0,0,84909090,0,172915995,11207066772,0,0,11761312608,0,24288311020,-11740405047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12547905973,0,0,0,0,0,0,0,0,0,0,0,0,0,-1358941723,11188964250,7632934,-4808234,2824700,0,11191788950,0,0,0,-2089387032,0,9102401918,9102401918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0
2012,3,4855039361,0,0,0,0,0,0,0,0,349414454,0,0,0,0,34806700,2200889850,0,0,2269928357,0,4855039361,-81504751847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76649712486,0,0,0,0,0,0,0,0,0,0,0,0,0,-1375844160,-78025556646,0,0,0,0,-78025556646,0,0,0,0,0,-78025556646,-78025556646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2601,0
2012,4,2672418684,0,0,0,0,0,0,0,0,93281783,0,0,0,0,106539800,821589300,0,0,1651007801,0,2672418684,1220714101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3893132785,0,0,0,0,0,0,0,0,0,0,0,0,0,-2105674179,1787458606,0,-278565258,-278565258,0,1508893348,0,0,0,5607077927,0,7115971275,7115971275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0
2013,1,8534639025,0,0,0,0,0,0,0,0,440959938,1000000000,0,1200000000,0,47964000,849025816,0,0,4996689271,0,8534639025,-1554846038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6979792987,0,0,0,0,0,0,0,0,0,0,0,0,0,-1206641154,5773151833,551950000,-275696806,276253194,0,6049405027,0,0,0,0,0,6049405027,6049405027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0
2013,2,9361402091,0,0,0,0,0,0,0,0,93888700,0,0,3020000000,0,71913988,2315095596,0,0,3860503807,0,9361402091,-1384691253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7976710838,0,0,0,0,0,0,0,0,0,0,0,0,0,-1574675282,6402035556,212113637,-45386461,166727176,0,6568762732,0,0,0,0,0,6568762732,6568762732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0
2013,3,5743898204,0,0,0,0,0,0,0,0,8499829,0,0,0,0,74796904,1957433116,0,0,3703168355,0,5743898204,-1056687392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4687210812,0,0,0,0,0,0,0,0,0,0,0,0,0,-845455893,3841754919,0,0,0,0,3841754919,0,0,0,0,0,3841754919,3841754919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0
2013,4,28416896148,0,0,0,0,0,0,0,0,46948211,0,0,6680000000,0,68502575,17785641066,0,0,3835804296,0,28416896148,-1157888084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27259008064,0,0,0,0,0,0,0,0,0,0,0,0,0,-1306143008,25952865056,0,0,0,0,25952865056,0,0,0,0,0,25952865056,25952865056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,0
2014,1,12027783984,0,0,0,0,0,0,0,0,561980624,0,0,0,0,80183072,7342536286,0,0,4043084002,0,12027783984,-1682347126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10345436858,0,0,0,0,0,0,0,0,0,0,0,0,0,-1510131451,8835305407,0,-218522,-218522,0,8835086885,0,0,0,0,0,8835086885,8835086885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0
2014,2,22971145564,0,0,0,0,0,0,0,0,448910335,0,0,29017266,0,0,20154303157,0,0,2338914806,0,22971145564,-10190713286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12780432278,0,0,0,0,0,0,0,0,0,0,0,0,0,-2410994989,10369437289,0,0,0,0,10369437289,0,0,0,-1363763781,0,9005673508,9005673508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0
2014,3,24393602338,0,0,0,0,0,0,0,0,224607493,1874400000,0,200000000,0,15775318,20658758134,0,0,1420061393,0,24393602338,-4081741101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20311861237,0,0,0,0,0,0,0,0,0,0,0,0,0,-3333477794,16978383443,0,0,0,0,16978383443,0,0,0,-3460649941,0,13517733502,13517733502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0
2014,4,79989550969,0,0,0,0,0,0,0,0,1020822580,0,0,1395675000,0,16079773,75832608238,0,0,1724365378,0,79989550969,-11877078657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68112472312,0,0,0,0,0,0,0,0,0,0,0,0,0,-6253241548,61859230764,49023454,-416585127,-367561673,0,61491669091,0,0,0,-13526260482,0,47965408609,47965408609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,0
2015,1,12529930068,11884258870,9352290070,0,2531968800,0,216765036,0,0,252755857,0,0,150000000,0,18934305,0,0,0,7216000,0,12529930068,-6942904020,-5632724010,-3738486540,-1802927380,-91310090,0,0,0,0,0,-77976524,-266152630,0,0,-342131122,-623919734,0,0,0,5587026048,892206124,0,892206124,0,0,-66449523,0,-66449523,0,0,0,0,0,-3620336598,2792446051,0,-283188400,-283188400,0,2509257651,2509257651,0,-724153120,-724153120,0,1785104531,1785104531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
2015,2,40196868755,35814489156,29225595256,0,6588893900,0,1126146059,0,0,1210892043,0,0,-150000000,0,45329196,0,0,2149462291,550010,0,40196868755,-21035474154,-18670656696,-15830854460,-2839802236,0,0,0,0,0,0,-365018438,-598803985,0,0,342131122,-300194989,-1429320057,-13611111,0,19161394601,263375390,298678,263076712,0,0,-117357403,0,-78061206,0,0,-39296197,0,0,-5386115225,13921297363,172270667,-98844200,73426467,0,13994723830,13994723830,0,-1122391696,-1122391696,0,12872332134,12872332134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0
2015,3,36249237507,25316578478,24520871182,437302696,358404600,0,3971948904,0,0,2214935612,0,0,0,0,700142700,0,0,4043353945,2277868,0,36249237507,-25880319953,-22598630587,-13883408440,-8715222147,0,0,0,0,0,0,-681554283,-930196107,0,0,0,-678439530,-972850344,-18649102,0,10368917554,373241352,2248323,370993029,0,0,-147663572,0,-93519451,0,0,-54144121,0,0,-5544403940,5050091394,2441941234,0,2441941234,0,7492032628,7492032628,0,-1716987737,-1716987737,0,5775044891,5823395480,0,-48350589,0,0,0,0,0,0,0,0,0,0,0,0,95,0
2015,4,75611273682,61008515210,58907390110,0,2101125100,148584474,4595423837,0,0,3246494033,8454900000,0,0,0,163585624,0,0,-2017627273,11397777,0,75611273682,-3849778924,1280760001,-9517095989,10797855990,0,0,0,0,0,0,-699210658,-1983181747,0,0,0,-912840881,-1560063404,24757765,0,71761494758,174469358,0,174469358,0,0,-81927225,0,-8931331,0,0,-72995894,0,0,-8437934367,63416102524,1296900003,-696200,1296203803,0,64712306327,64712306327,0,-11645288025,-11645288025,0,53067018302,50763078736,0,2303939566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,46995993410,31051429473,30401428773,0,650000700,0,5891619992,0,0,4964254236,1634400000,0,0,672067461,2706363636,0,0,0,75858612,0,46995993410,-19231555523,-15257816509,-16700922715,1443106206,0,0,0,0,0,0,-185216855,-1902375611,-56918182,0,-792353041,-944268181,0,-92607144,0,27764437887,269039317,0,201425332,0,67613985,-58246121,0,-58246121,0,0,0,0,0,-6713286807,21261944276,7,-996790,-996783,0,21260947493,21260947493,0,-4516918797,-4516918797,0,16744028696,17074583993,0,-330555297,0,0,0,0,0,0,0,0,0,0,0,0,256,0
2016,2,46392826003,29766876007,19168159959,0,10598716048,0,6485776695,0,0,5035312963,1378034900,0,0,-672067461,-1450719939,0,0,5436363636,413249202,0,46392826003,-27527319776,-21831537034,-13643626304,-8187910730,0,0,0,0,-504399676,0,-895172094,-2412819370,0,0,792353041,-657505536,-2149028870,130789763,0,18865506227,494554119,0,494554119,0,0,-209223115,0,-209223115,0,0,0,0,0,-7480479680,11670357551,743058587,-174024,742884563,0,12413242114,12413242114,0,-881637405,-881637405,0,11531604709,11459722298,0,71882411,0,0,2897257379,0,0,0,0,0,2897257379,2174249133,723008246,0,0,0
2016,3,30465116947,17743297846,14542467629,0,3200830217,57250281,5983247027,0,0,4141481178,0,0,0,0,429522483,0,0,619090909,1491227223,0,30465116947,-16233163851,-11998150670,-8464168657,-3533982013,0,0,0,0,0,0,-160670788,-2080816319,0,0,0,-814123043,-806893700,-372509331,0,14231953096,237528383,0,237528383,0,0,-5440832242,0,-5440832242,0,0,0,0,0,-7265347705,1763301532,1800000,-125000000,-123200000,0,1640101532,1640101532,0,-30395829,-30395829,0,1609705703,1229510026,0,380195677,0,0,0,0,0,1768661266,0,0,1768661266,1768661266,0,0,0,0
2016,4,63509610326,44984725605,36098632097,0,8886093508,0,9650252640,0,0,6870862457,0,0,0,0,344311735,0,0,960000000,699457889,0,63509610326,-20156519514,-13037564029,-7925986771,-5111577258,0,0,0,0,504399676,0,-928558775,-3290624693,0,0,0,-1375562755,-905785630,-1122823308,0,43353090812,256009419,0,256009419,0,0,-5017716331,0,-5017716331,0,0,0,0,0,-8900636270,29690747630,2353332,-432804,1920528,0,29692668158,29692668158,0,-5838459245,-5838459245,0,23854208913,23884972018,0,-30763105,0,0,0,0,0,1578629069,0,0,1578629069,1578629069,0,0,0,0
2017,1,36639862988,21306626366,17803719326,0,3502907040,0,7938608887,0,0,2806866558,0,0,0,0,624221659,0,0,2717090909,1246448609,0,36639862988,-6952405700,-1471524364,-11010923641,9556899277,-17500000,0,0,0,0,0,-1126753664,-1789898633,0,0,0,-1202770849,-614247969,-747210221,0,29687457288,506112667,0,504853219,0,1259448,-12789887171,0,-12789887171,0,0,0,0,0,-6274516050,11129166734,0,-1,-1,0,11129166733,11129166733,0,-2295689456,-2295689456,0,8833477277,8796554023,0,36923254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,110681917677,91805514040,7101846354,59450275375,25253392311,0,8773974515,0,0,4775538673,2470000000,0,0,0,399838781,0,0,2490000000,-32948332,0,110681917677,-60167426813,-55962013905,-3613850832,-52348163073,0,0,0,0,0,0,-260089606,-1820972117,0,0,0,-1079166370,-590262319,-454922496,0,50514490864,1427399041,0,751852585,675057026,489430,-16661478884,0,-16661478884,0,0,0,0,0,-5161785678,30118625343,1585262301,-1194328304,390933997,0,30509559340,6142589398,24366969942,-5255709388,-4027191509,-1228517879,25253849952,25290773206,0,-36923254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,93753680574,73969813334,28521284132,37845705936,7602823266,0,11708329479,0,0,5088735699,1800000000,0,0,0,654802062,0,0,532000000,0,0,93753680574,-68476720055,-61283381093,-5392654369,-55870726724,-20000000,0,0,0,0,0,-927481831,-2747622494,0,0,0,-1135173791,-2342111147,-40949699,0,25276960519,257967779,0,257756107,0,211672,-14955036878,0,-14955036878,0,0,0,0,0,-5981157538,4598733882,1,-74583682,-74583681,0,4524150201,22549170989,-18025020788,-379329660,-3984333818,3605004158,4144820541,4144820541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
2017,4,146492436627,116447735074,50631135008,36990152575,28826447491,0,17374891058,0,0,10116538950,0,450000000,0,0,976362454,0,0,1126909091,0,0,146492436627,-79295502437,-69157133590,-12654615946,-56502517644,0,0,0,0,0,0,-1762257108,-4947388102,0,0,0,-1646451320,-1287038748,-495233569,0,67196934190,202223155,0,201311975,0,911180,-14516971131,0,-14516971131,0,0,0,0,0,-6752593642,46129592572,3367899614,0,3367899614,0,49497492186,69009857255,-19512365069,-9427859217,-13330332231,3902473014,40069632969,40069632969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0
2018,1,115192576704,76818194343,22614521266,44336037321,9867635756,0,19334882315,0,0,17397258163,500000000,0,0,0,782241883,0,0,360000000,0,0,115192576704,-26077786571,-17269129217,-2059481958,-15209647259,0,0,0,0,-420401532,0,-573669660,-6244415817,0,0,0,-1175901854,-335354446,-58914045,0,89114790133,1088533947,0,1087619414,0,914533,-7873652603,0,-7873652603,0,0,0,0,0,-4017851817,78311819660,233013699,-3,233013696,0,78544833356,49418443294,29126390062,-15707143271,-9881865259,-5825278012,62837690085,62837690085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,95458844776,71494421244,34885008923,18793882965,17815529356,0,12359659289,0,0,9416518900,0,0,0,0,733245343,0,0,1455000000,0,0,95458844776,-45203840477,-33068692174,-8662286867,-24406405307,0,0,0,0,-3063141,0,-688530631,-4791386040,0,0,0,-3038781578,-3234263270,-379123643,0,50255004299,317095822,0,316687096,0,408726,-7728435542,0,-7728435542,0,0,0,0,0,-4455449084,38388215495,2480913910,-2,2480913908,0,40869129403,46481651745,-5612522342,-8041044762,-9163549230,1122504468,32828084641,32828084641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,152369609660,125026855912,55839169914,52758431161,16429254837,0,11252757115,0,0,9148725474,480000000,0,0,0,2347496992,0,0,4113774167,0,0,152369609660,-14440018002,-1633634119,-1630441209,-3192910,0,0,0,0,143634374,0,-670406732,-4986367091,0,0,0,-3110608495,-4005719122,-176916817,0,137929591658,361258422,0,360857679,0,400743,-6409838066,0,-6409838066,0,0,0,0,0,-5131842937,126749169077,8353448144,-450000000,7903448144,0,134652617221,81897378970,52755238251,-25727395977,-15176348327,-10551047650,108925221244,108925221244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2527,0
2018,4,89335451509,61778287079,26686482073,20759482188,14332322818,0,12413280370,0,0,7878286316,5705760000,0,0,0,1115292289,0,0,444545455,0,0,89335451509,-63557880440,-46071364424,-1528503674,-44542860750,0,0,0,0,149999969,0,-728552503,-5146067323,0,0,0,-1690280303,-9712477513,-359138343,0,25777571069,271913731,0,271638525,0,275206,-4696605367,0,-4696605367,0,0,0,0,0,-7355740348,13997139085,1416567174,-1164931511,251635663,0,14248774748,38032153310,-23783378562,-2283920236,-7040595948,4756675712,11964854512,11964854512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,135903025719,110830113851,26635905398,46802974607,37391233846,0,12597671946,0,0,6275738960,4865000000,0,0,0,805473565,0,0,529027397,0,0,135903025719,-60585598686,-48957768460,-22182619775,-26775148685,0,0,0,0,0,0,-581286334,-3773399767,0,0,0,-1458136110,-6176032289,361024274,0,75317427033,1009361675,0,1009187552,0,174123,-9729242554,0,-9729242554,0,0,0,0,0,-4549953688,62047592466,951369864,-49616441,901753423,0,62949345889,42921519967,20027825922,-11702419378,-7696854194,-4005565184,51246926511,51246926511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,66636329543,49473334408,14317602875,8890081117,26265650416,0,10784460274,0,0,5173493085,150000000,0,0,0,830041776,0,0,225000000,0,0,66636329543,-41121828217,-34907926164,-11001749496,-23906176668,0,0,0,0,0,0,-433923565,-3512609994,0,0,0,-1500580812,-538449033,-228338649,0,25514501326,245781655,0,244976662,0,804993,-11559824658,0,-11559824658,0,0,0,0,0,-4398645767,9801812556,1747698521,-1,1747698520,0,11549511076,26565606627,-15016095551,-1436148215,-4439367325,3003219110,10113362861,10113362861,0,0,0,0,0,0,0,0,0,0,10113362861,10113362861,0,0,568,0
2019,3,104253801626,85789225968,9659107538,49371159173,26758959257,0,12418261823,0,0,5028252982,280000000,0,0,0,738060853,0,0,0,0,0,104253801626,-39123225612,-29366414931,-5255968395,-24110446536,0,0,0,0,-3385713181,0,-350320882,-3901242391,0,0,0,-1227324391,-611614975,-280594861,0,65130576014,322088009,0,320612675,0,1475334,-11501583562,0,-11501583562,0,0,0,0,0,-4860453641,49090626820,2,-2,0,0,49090626820,23829914183,25260712637,-8913613774,-3861471247,-5052142527,40177013046,40177013046,0,0,0,0,0,0,0,0,0,0,40177013046,40177013046,0,0,0,0
2019,4,130182076635,111490047384,96526719861,2280932759,12682394764,0,11967107114,0,0,4347104339,130000000,0,0,0,847817798,0,0,1400000000,0,0,130182076635,-96069578710,-89998963000,-9009068770,-80989894230,0,0,0,0,761328988,0,-550854947,-3798619777,0,0,0,-1368520065,-785491003,-328458906,0,34112497925,95675056,0,94440012,0,1235044,-10333917809,0,-10333917809,0,0,0,0,0,-5315961792,18558293380,76935577,-48369865,28565712,0,18586859092,97295820563,-78708961471,-3752121901,-19493914195,15741792294,14834737191,14834737191,0,0,0,0,0,0,0,0,0,0,14834737191,14834737191,0,0,134,0
2020,1,94296331014,77835858596,23871309525,42735362951,11229186120,0,11465532603,0,0,3905747850,399800000,0,0,0,689391965,0,0,0,0,0,94296331014,-115365258108,-106630442238,-25528855307,-81101586931,0,0,0,0,-3620642059,0,-437492612,-3011865879,0,0,0,-932473806,-493699249,-238642265,0,-21068927094,1346500304,0,944909103,0,401591201,-11761626243,0,-5989523356,0,0,-5772102887,0,0,0,-31484053033,645010955,0,645010955,0,-30839042078,7527181902,-38366223980,6259708475,-1413536321,7673244796,-24579333603,-24579333603,0,0,0,0,0,0,0,0,0,0,-24579333603,-24579333603,0,0,0,0
